s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
EA32290	95651491	chr7	3691	ENSLOCG00000013052	37709609	LG10	4084
EA34610	95698773	chr7	3692	ENSLOCG00000008301	15026030	LG10	3887
EA35219	96463180	chr7	3696	ENSLOCG00000008185	14383156	LG10	3884
EA31304	99004575	chr7	3698	ENSLOCG00000013960	42147611	LG10	4155
EA34390	99136011	chr7	3700	ENSLOCG00000013094	37962326	LG10	4087
EA34284	99730970	chr7	3703	ENSLOCG00000013887	41887588	LG10	4150
EA33741	99819004	chr7	3704	ENSLOCG00000013900	41900780	LG10	4151
EA32258	99861426	chr7	3705	ENSLOCG00000017758	36358117	LG10	4061
EA32264	100401447	chr7	3708	ENSLOCG00000010878	27909453	LG10	3974
EA34403	101270963	chr7	3718	ENSLOCG00000011489	31006887	LG10	4007
EA32673	101644210	chr7	3719	ENSLOCG00000012233	33240268	LG10	4025
EA32470	107919631	chr7	3730	ENSLOCG00000006955	10599160	LG10	3855
EA32753	108602690	chr7	3732	ENSLOCG00000017745	19734247	LG10	3902
EA30958	108697243	chr7	3733	ENSLOCG00000006005	8913331	LG10	3834
EA33206	108716606	chr7	3734	ENSLOCG00000005983	8910100	LG10	3833
EA30912	110149770	chr7	3739	ENSLOCG00000002599	2625444	LG10	3755
EA34853	111073847	chr7	3741	ENSLOCG00000009617	23216422	LG10	3921
EA33016	111108217	chr7	3742	ENSLOCG00000009608	23215363	LG10	3920
EA31348	111370193	chr7	3743	ENSLOCG00000009583	23021588	LG10	3919
EA32188	112058563	chr7	3746	ENSLOCG00000008868	19702027	LG10	3900
EA31217	112184288	chr7	3747	ENSLOCG00000004345	5784567	LG10	3796
EA34049	114625830	chr7	3748	ENSLOCG00000004275	5152147	LG10	3795
EA31689	131804651	chr7	3795	ENSLOCG00000004116	4917032	LG10	3790
EA32053	135811125	chr7	3809	ENSLOCG00000011217	30228978	LG10	3995
EA33967	135871796	chr7	3811	ENSLOCG00000013244	38777628	LG10	4099
EA34150	136256308	chr7	3812	ENSLOCG00000013494	40295332	LG10	4119
EA32681	136364994	chr7	3813	ENSLOCG00000013483	40275307	LG10	4118
EA35506	136535766	chr7	3814	ENSLOCG00000011636	31238278	LG10	4012
EA32131	138979341	chr7	3820	ENSLOCG00000014013	42333776	LG10	4158
EA35280	139596820	chr7	3822	ENSLOCG00000011474	30928308	LG10	4005
EA34897	139740248	chr7	3823	ENSLOCG00000012804	36723005	LG10	4065
EA34711	134962130	chr7	3806	ENSLOCG00000010450	35492100	LG11	4461
EA35281	7134344	chr7	3413	ENSLOCG00000011427	32490048	LG6	4758
EA34801	7192731	chr7	3414	ENSLOCG00000011219	31311353	LG6	4753
EA35202	7801496	chr7	3418	ENSLOCG00000010551	28331521	LG6	4730
EA34684	26942701	chr7	3468	ENSLOCG00000009984	24670851	LG6	4714
EA30799	33352718	chr7	3482	ENSLOCG00000006678	13397020	LG6	4642
EA31086	35140769	chr7	3486	ENSLOCG00000007890	16086503	LG6	4662
EA31403	37265817	chr7	3492	ENSLOCG00000018298	17009771	LG6	4670
EA32303	37360976	chr7	3494	ENSLOCG00000007698	15727168	LG6	4657
EA32988	39326608	chr7	3505	ENSLOCG00000006327	12930128	LG6	4634
EA33141	39614028	chr7	3507	ENSLOCG00000009951	24515833	LG6	4712
EA31788	39957087	chr7	3511	ENSLOCG00000006211	12804696	LG6	4631
EA33534	40256958	chr7	3513	ENSLOCG00000006119	12724208	LG6	4629
EA31163	45153337	chr7	3525	ENSLOCG00000012398	39283870	LG6	4804
EA32217	53117435	chr7	3549	ENSLOCG00000008389	17270394	LG6	4674
EA35130	58287789	chr7	3558	ENSLOCG00000006044	12684385	LG6	4625
EA33424	58288970	chr7	3559	ENSLOCG00000007842	15968047	LG6	4660
EA34877	58413706	chr7	3560	ENSLOCG00000006061	12688949	LG6	4626
EA32269	59100096	chr7	3563	ENSLOCG00000006378	12947674	LG6	4636
EA33304	63614747	chr7	3577	ENSLOCG00000008110	16615537	LG6	4667
EA35052	71221509	chr7	3598	ENSLOCG00000007655	15629260	LG6	4654
EA30957	74130199	chr7	3609	ENSLOCG00000006340	12931423	LG6	4635
EA34543	80695706	chr7	3623	ENSLOCG00000010589	28369478	LG6	4732
EA33545	82765149	chr7	3635	ENSLOCG00000011673	34690729	LG6	4768
EA32229	82791255	chr7	3636	ENSLOCG00000011037	30786228	LG6	4742
EA31520	87725862	chr7	3657	ENSLOCG00000010442	27697432	LG6	4727
EA32700	87804392	chr7	3659	ENSLOCG00000010206	26601977	LG6	4721
EA34095	99174182	chr7	3701	ENSLOCG00000007679	15684342	LG6	4655
EA33606	101058977	chr7	3715	ENSLOCG00000012373	38842764	LG6	4802
EA35271	140634461	chr7	3830	ENSLOCG00000008352	17198010	LG6	4673
EA35572	21642761	chr7	3453	ENSLOCG00000011827	35386482	LG12	5149
EA31151	27224873	chr7	3471	ENSLOCG00000011396	34229548	LG12	5132
EA33685	30129426	chr7	3474	ENSLOCG00000006261	13474706	LG12	4939
EA34370	89002763	chr7	3668	ENSLOCG00000011196	33367592	LG12	5126
EA34590	90635320	chr7	3675	ENSLOCG00000011526	34658034	LG12	5139
EA34927	135639648	chr7	3808	ENSLOCG00000009578	22824653	LG12	5069
EA33071	141246594	chr7	3832	ENSLOCG00000009762	23773909	LG12	5078
EA34867	141525043	chr7	3834	ENSLOCG00000010325	26855725	LG12	5098
EA32359	141833425	chr7	3835	ENSLOCG00000009601	23347154	LG12	5072
EA34496	142012211	chr7	3836	ENSLOCG00000010225	26353631	LG12	5093
EA31091	142620578	chr7	3839	ENSLOCG00000010474	30385791	LG12	5103
EA32172	142962113	chr7	3840	ENSLOCG00000008833	19144495	LG12	5024
EA33563	7594471	chr7	3417	ENSLOCG00000005967	15781161	LG17	5230
EA32554	78466200	chr7	3618	ENSLOCG00000007265	18429985	LG17	5256
EA32440	78763215	chr7	3620	ENSLOCG00000009645	26942567	LG17	5340
EA30816	80912676	chr7	3624	ENSLOCG00000006932	17571855	LG17	5252
EA32866	81693068	chr7	3627	ENSLOCG00000001434	523020	LG17	5165
EA35457	81818907	chr7	3628	ENSLOCG00000008409	21673809	LG17	5286
EA32316	82923923	chr7	3638	ENSLOCG00000009735	27216743	LG17	5344
EA34933	83279007	chr7	3641	ENSLOCG00000005330	14831477	LG17	5219
EA31261	83373716	chr7	3642	ENSLOCG00000005306	14805797	LG17	5218
EA31312	87223073	chr7	3653	ENSLOCG00000008871	23204490	LG17	5309
EA32026	87738708	chr7	3658	ENSLOCG00000008112	20615941	LG17	5276
EA30837	88444907	chr7	3664	ENSLOCG00000009063	24198857	LG17	5316
EA33487	132364313	chr7	3796	ENSLOCG00000017785	14981963	LG17	5222
EA33598	133262867	chr7	3801	ENSLOCG00000002812	2941205	LG17	5190
EA33602	4583860	chr7	3397	ENSLOCG00000008946	18264593	LG14	5586
EA33139	6750363	chr7	3410	ENSLOCG00000010040	21225711	LG14	5620
EA30793	77202861	chr7	3613	ENSLOCG00000006684	12241295	LG14	5532
EA34305	78255381	chr7	3616	ENSLOCG00000009964	21041878	LG14	5615
EA33367	82369887	chr7	3632	ENSLOCG00000017414	21216526	LG14	5618
EA31658	99942726	chr7	3706	ENSLOCG00000001887	2482804	LG14	5437
EA34488	101072167	chr7	3716	ENSLOCG00000010269	23167561	LG14	5635
EA34331	102690395	chr7	3720	ENSLOCG00000010408	23691147	LG14	5643
EA31336	132558710	chr7	3798	ENSLOCG00000008576	16460806	LG14	5574
EA30807	132845506	chr7	3800	ENSLOCG00000008590	16469908	LG14	5575
EA31308	133443468	chr7	3802	ENSLOCG00000006505	12109919	LG14	5528
EA33593	21580490	chr7	3452	ENSLOCG00000005632	10670272	LG13	6067
EA35082	22881182	chr7	3454	ENSLOCG00000003515	5720354	LG13	6010
EA35174	23469620	chr7	3456	ENSLOCG00000007877	14850522	LG13	6136
EA33315	23565626	chr7	3457	ENSLOCG00000007699	14742918	LG13	6132
EA33929	62411944	chr7	3574	ENSLOCG00000000776	143806	LG13	5935
EA33135	65380800	chr7	3584	ENSLOCG00000008130	15057655	LG13	6144
EA33362	65602961	chr7	3585	ENSLOCG00000007676	14691536	LG13	6131
EA33779	66270202	chr7	3587	ENSLOCG00000004800	9473156	LG13	6042
EA31886	88512281	chr7	3665	ENSLOCG00000007379	14106285	LG13	6120
EA33459	89927051	chr7	3671	ENSLOCG00000001224	607823	LG13	5945
EA31287	90524139	chr7	3673	ENSLOCG00000006836	13520162	LG13	6107
EA31232	93934060	chr7	3682	ENSLOCG00000004133	7650079	LG13	6026
EA31763	98544674	chr7	3697	ENSLOCG00000001483	1576601	LG13	5954
EA35215	99047578	chr7	3699	ENSLOCG00000002065	3202474	LG13	5973
EA33108	99309103	chr7	3702	ENSLOCG00000007431	14153215	LG13	6124
EA31063	135834325	chr7	3810	ENSLOCG00000007611	14586618	LG13	6130
EA32791	136690176	chr7	3815	ENSLOCG00000018088	34831	LG13	5929
EA35117	138187115	chr7	3817	ENSLOCG00000002301	3404276	LG13	5978
EA35241	138503571	chr7	3818	ENSLOCG00000000877	224351	LG13	5938
EA34602	138763959	chr7	3819	ENSLOCG00000002525	3821131	LG13	5984
EA34130	139131958	chr7	3821	ENSLOCG00000006707	13226764	LG13	6103
EA34286	1309899	chr7	3386	ENSLOCG00000003065	6521191	LG27	6583
EA32643	3639527	chr7	3390	ENSLOCG00000006401	13595380	LG27	6671
EA33197	4792143	chr7	3401	ENSLOCG00000005253	11344282	LG27	6641
EA33012	5357586	chr7	3402	ENSLOCG00000001316	2975013	LG27	6539
EA32758	5992455	chr7	3405	ENSLOCG00000002639	5640477	LG27	6568
EA31478	9945981	chr7	3425	ENSLOCG00000001197	1233205	LG27	6536
EA33579	10297319	chr7	3426	ENSLOCG00000001136	1100738	LG27	6534
EA31192	11133007	chr7	3428	ENSLOCG00000017318	3554237	LG27	6544
EA34501	11283797	chr7	3430	ENSLOCG00000001834	4516372	LG27	6550
EA31424	13092352	chr7	3435	ENSLOCG00000002376	5387350	LG27	6564
EA34161	14797074	chr7	3438	ENSLOCG00000005840	12384246	LG27	6656
EA34296	16599949	chr7	3444	ENSLOCG00000002791	5965741	LG27	6572
EA31901	51778709	chr7	3547	ENSLOCG00000006662	14593801	LG27	6674
EA34971	51867028	chr7	3548	ENSLOCG00000000737	244072	LG27	6526
EA33402	60202609	chr7	3568	ENSLOCG00000001253	1330016	LG27	6537
EA34156	71975277	chr7	3603	ENSLOCG00000003960	8300045	LG27	6605
EA34237	103686230	chr7	3721	ENSLOCG00000004654	9725954	LG27	6624
EA34335	104731906	chr7	3724	ENSLOCG00000004360	9252151	LG27	6617
EA31440	105375610	chr7	3725	ENSLOCG00000004325	8924235	LG27	6615
EA34936	116036350	chr7	3753	ENSLOCG00000002360	5381482	LG27	6563
EA34940	116778447	chr7	3754	ENSLOCG00000002759	5817445	LG27	6570
EA34509	118565807	chr7	3756	ENSLOCG00000005410	11638605	LG27	6645
EA30805	118859210	chr7	3758	ENSLOCG00000006180	12701154	LG27	6664
EA34942	120163527	chr7	3762	ENSLOCG00000005618	12193104	LG27	6651
EA32695	120661778	chr7	3763	ENSLOCG00000005523	11715990	LG27	6647
EA31016	121244893	chr7	3764	ENSLOCG00000005536	11858952	LG27	6648
EA34359	122041585	chr7	3766	ENSLOCG00000005570	11999944	LG27	6649
EA33390	122880549	chr7	3767	ENSLOCG00000005600	12150996	LG27	6650
EA33354	124523262	chr7	3774	ENSLOCG00000002896	6199846	LG27	6577
EA34334	127679744	chr7	3778	ENSLOCG00000003585	7674282	LG27	6594
EA32782	129472170	chr7	3782	ENSLOCG00000004537	9466987	LG27	6621
EA35257	130016804	chr7	3784	ENSLOCG00000004505	9416758	LG27	6619
EA34713	130192402	chr7	3785	ENSLOCG00000000829	614140	LG27	6528
EA32346	130621927	chr7	3786	ENSLOCG00000001512	3508824	LG27	6543
EA32687	130625697	chr7	3787	ENSLOCG00000001501	3508561	LG27	6542
EA33359	130654494	chr7	3788	ENSLOCG00000001491	3500061	LG27	6541
EA32215	131425285	chr7	3793	ENSLOCG00000004234	8745011	LG27	6611
EA33883	6322622	chr7	3406	ENSLOCG00000003021	4263554	LG21	6749
EA32824	79821808	chr7	3621	ENSLOCG00000002409	2930447	LG21	6731
EA34912	4631756	chr7	3398	ENSLOCG00000007554	13925240	LG25	7184
EA31964	17229439	chr7	3447	ENSLOCG00000007227	13277578	LG25	7175
EA33251	133912721	chr7	3804	ENSLOCG00000006207	11477146	LG25	7154
EA31428	58866964	chr7	3562	ENSLOCG00000002242	1782399	LG26	7227
EA33401	65104113	chr7	3581	ENSLOCG00000008119	13134705	LG26	7304
EA33851	139958356	chr7	3825	ENSLOCG00000013692	10194755	LG15	7584
EA33311	140043945	chr7	3826	ENSLOCG00000013700	10215806	LG15	7585
EA33143	140904706	chr7	3831	ENSLOCG00000013079	7157715	LG15	7556
EA30891	25326087	chr7	3460	ENSLOCG00000001858	3530684	LG19	7618
EA34708	25741177	chr7	3461	ENSLOCG00000005072	7474354	LG19	7694
EA35423	25885503	chr7	3462	ENSLOCG00000005061	7409959	LG19	7693
EA35519	26176810	chr7	3464	ENSLOCG00000004616	6588021	LG19	7683
EA31449	26262067	chr7	3465	ENSLOCG00000002533	4176165	LG19	7633
EA31534	26610976	chr7	3466	ENSLOCG00000004643	6671563	LG19	7684
EA33679	26662266	chr7	3467	ENSLOCG00000005835	8498505	LG19	7706
EA34799	30034185	chr7	3473	ENSLOCG00000006451	9456689	LG19	7710
EA31454	33331962	chr7	3481	ENSLOCG00000005809	8450743	LG19	7705
EA34856	38584278	chr7	3502	ENSLOCG00000005625	8272842	LG19	7701
EA33884	39876119	chr7	3509	ENSLOCG00000006566	9543764	LG19	7711
EA31108	41316645	chr7	3515	ENSLOCG00000003722	5262837	LG19	7661
EA34549	47167636	chr7	3529	ENSLOCG00000003843	5510404	LG19	7664
EA33231	51332045	chr7	3543	ENSLOCG00000000097	145723	LG19	7592
EA32705	53230275	chr7	3551	ENSLOCG00000001335	2468508	LG19	7607
EA32524	54179348	chr7	3555	ENSLOCG00000001203	2081749	LG19	7603
EA35132	66413077	chr7	3588	ENSLOCG00000003654	5235361	LG19	7659
EA33607	67766130	chr7	3591	ENSLOCG00000001550	2757489	LG19	7612
EA32431	107499030	chr7	3728	ENSLOCG00000000727	1524179	LG19	7596
EA34593	107733613	chr7	3729	ENSLOCG00000000752	1607602	LG19	7597
EA33417	110174124	chr7	3740	ENSLOCG00000001941	3577263	LG19	7620
EA31998	140494615	chr7	3828	ENSLOCG00000001172	2051979	LG19	7602
EA31158	140615338	chr7	3829	ENSLOCG00000001154	2034076	LG19	7601
EA64601	2799983	chr8	3854	ENSLOCG00000004294	12095536	LG4	80
EA67799	11850187	chr8	3887	ENSLOCG00000013730	69947433	LG4	445
EA66461	30997189	chr8	3943	ENSLOCG00000012742	60641126	LG4	380
EA66222	53185242	chr8	4030	ENSLOCG00000005231	13626848	LG4	99
EA68474	61479733	chr8	4052	ENSLOCG00000007256	17965192	LG4	132
EA66741	79245251	chr8	4104	ENSLOCG00000007743	18913415	LG4	140
EA64462	88655963	chr8	4131	ENSLOCG00000012739	60616880	LG4	379
EA68611	88706085	chr8	4132	ENSLOCG00000008333	21590876	LG4	159
EA64901	105811407	chr8	4203	ENSLOCG00000014055	72359364	LG4	468
EA66998	27925911	chr8	3934	ENSLOCG00000017235	64842236	LG1	1006
EA64902	47897462	chr8	4004	ENSLOCG00000015668	13003198	LG1	610
EA64696	49329502	chr8	4010	ENSLOCG00000015606	12217638	LG1	600
EA66136	99601392	chr8	4179	ENSLOCG00000015820	15800981	LG1	636
EA68449	17192284	chr8	3909	ENSLOCG00000002171	5180729	LG2	1064
EA66667	17622335	chr8	3912	ENSLOCG00000011712	48706468	LG2	1354
EA67000	49862059	chr8	4014	ENSLOCG00000005705	14665747	LG2	1145
EA68216	50380880	chr8	4017	ENSLOCG00000009585	33913754	LG2	1262
EA68432	50689127	chr8	4020	ENSLOCG00000006663	17216861	LG2	1165
EA65006	89932805	chr8	4138	ENSLOCG00000005331	13812315	LG2	1134
EA68038	90032398	chr8	4139	ENSLOCG00000008444	26455508	LG2	1214
EA64547	90303001	chr8	4141	ENSLOCG00000008888	29328198	LG2	1235
EA64773	90643546	chr8	4142	ENSLOCG00000008872	29143857	LG2	1234
EA67663	91394658	chr8	4145	ENSLOCG00000004975	12933772	LG2	1128
EA68323	91474613	chr8	4146	ENSLOCG00000006727	17511822	LG2	1168
EA66993	91511107	chr8	4147	ENSLOCG00000004915	12809120	LG2	1126
EA67410	91637370	chr8	4148	ENSLOCG00000005821	15184223	LG2	1149
EA66889	92990231	chr8	4151	ENSLOCG00000008936	29477246	LG2	1238
EA67669	93065228	chr8	4152	ENSLOCG00000008916	29421008	LG2	1236
EA67931	93228341	chr8	4154	ENSLOCG00000010445	41145146	LG2	1291
EA68655	94113100	chr8	4155	ENSLOCG00000009155	31963930	LG2	1248
EA63898	102366137	chr8	4191	ENSLOCG00000013333	58147779	LG2	1432
EA65854	110220095	chr8	4215	ENSLOCG00000008772	28009394	LG2	1230
EA68360	124945985	chr8	4258	ENSLOCG00000009422	33126342	LG2	1255
EA65193	125066201	chr8	4261	ENSLOCG00000002040	4473678	LG2	1058
EA64202	125915319	chr8	4265	ENSLOCG00000017543	44685246	LG2	1315
EA64916	131102462	chr8	4269	ENSLOCG00000005380	13891846	LG2	1136
EA64875	133250211	chr8	4274	ENSLOCG00000011209	45867588	LG2	1325
EA64071	134139225	chr8	4281	ENSLOCG00000009386	33049321	LG2	1254
EA64238	134165131	chr8	4282	ENSLOCG00000011364	46516257	LG2	1335
EA67075	134280156	chr8	4283	ENSLOCG00000006008	15599088	LG2	1155
EA63986	134724168	chr8	4287	ENSLOCG00000008589	26827214	LG2	1221
EA67394	134843899	chr8	4289	ENSLOCG00000008487	26659563	LG2	1217
EA67885	135470167	chr8	4297	ENSLOCG00000011433	47160208	LG2	1340
EA64654	136463800	chr8	4302	ENSLOCG00000003598	9675961	LG2	1098
EA67493	17431260	chr8	3911	ENSLOCG00000013873	43104493	LG3	1928
EA65758	17784315	chr8	3914	ENSLOCG00000014796	53628821	LG3	2024
EA64112	17807199	chr8	3915	ENSLOCG00000014084	44531379	LG3	1947
EA65267	17836363	chr8	3916	ENSLOCG00000013090	39171948	LG3	1864
EA65881	18305355	chr8	3917	ENSLOCG00000015141	56451190	LG3	2068
EA67281	38080197	chr8	3966	ENSLOCG00000015112	56167660	LG3	2062
EA66416	50053980	chr8	4015	ENSLOCG00000015009	55595293	LG3	2049
EA67758	50283375	chr8	4016	ENSLOCG00000012774	37675380	LG3	1845
EA64632	51142436	chr8	4021	ENSLOCG00000013330	40123854	LG3	1881
EA63839	90107104	chr8	4140	ENSLOCG00000013255	39665037	LG3	1877
EA64048	91850476	chr8	4149	ENSLOCG00000014625	51924115	LG3	2002
EA65468	91957534	chr8	4150	ENSLOCG00000014387	48167206	LG3	1983
EA68452	93066476	chr8	4153	ENSLOCG00000015082	56038697	LG3	2059
EA65777	94569264	chr8	4156	ENSLOCG00000013117	39229081	LG3	1868
EA65103	100572484	chr8	4185	ENSLOCG00000013803	42834577	LG3	1921
EA68010	100687905	chr8	4186	ENSLOCG00000012906	38718792	LG3	1855
EA65262	110135923	chr8	4214	ENSLOCG00000014265	46466465	LG3	1972
EA67683	111009137	chr8	4216	ENSLOCG00000014255	46261986	LG3	1969
EA66579	111036688	chr8	4217	ENSLOCG00000014150	44763016	LG3	1956
EA64729	111850302	chr8	4219	ENSLOCG00000014826	53990696	LG3	2028
EA65108	124922420	chr8	4257	ENSLOCG00000013224	39606259	LG3	1874
EA67726	125023200	chr8	4260	ENSLOCG00000014105	44670195	LG3	1949
EA66448	125461487	chr8	4263	ENSLOCG00000014221	45214647	LG3	1964
EA64295	125586202	chr8	4264	ENSLOCG00000015077	55982524	LG3	2058
EA68428	126368301	chr8	4266	ENSLOCG00000014545	51030254	LG3	1989
EA67015	126880317	chr8	4267	ENSLOCG00000014711	52622130	LG3	2015
EA63838	132481232	chr8	4270	ENSLOCG00000015026	55777547	LG3	2052
EA66671	132541618	chr8	4271	ENSLOCG00000015045	55797257	LG3	2053
EA66375	133155055	chr8	4273	ENSLOCG00000013940	43571552	LG3	1935
EA67689	133611866	chr8	4275	ENSLOCG00000014970	54937248	LG3	2043
EA68188	134844639	chr8	4290	ENSLOCG00000013854	43076154	LG3	1926
EA68387	135062983	chr8	4291	ENSLOCG00000014536	50953774	LG3	1988
EA65795	135127573	chr8	4292	ENSLOCG00000014531	50921387	LG3	1986
EA63830	135128514	chr8	4293	ENSLOCG00000014530	50922280	LG3	1987
EA65281	135203492	chr8	4295	ENSLOCG00000014327	47454527	LG3	1980
EA68583	135651210	chr8	4300	ENSLOCG00000009190	18504860	LG3	1741
EA66019	136480855	chr8	4304	ENSLOCG00000015064	55924594	LG3	2056
EA66311	468511	chr8	3848	ENSLOCG00000012202	39252163	LG9	2347
EA64466	752661	chr8	3851	ENSLOCG00000013405	51339992	LG9	2420
EA64966	2428952	chr8	3852	ENSLOCG00000013400	51295389	LG9	2419
EA67778	2537245	chr8	3853	ENSLOCG00000013329	50584987	LG9	2416
EA66811	4069792	chr8	3855	ENSLOCG00000009059	20336717	LG9	2221
EA65866	5377049	chr8	3859	ENSLOCG00000009292	21601988	LG9	2232
EA63901	5952474	chr8	3861	ENSLOCG00000007535	15995688	LG9	2180
EA67572	9994551	chr8	3879	ENSLOCG00000003665	4661211	LG9	2105
EA64719	12598814	chr8	3890	ENSLOCG00000010400	28909974	LG9	2267
EA64491	12754660	chr8	3891	ENSLOCG00000010435	29098698	LG9	2269
EA63881	13480202	chr8	3896	ENSLOCG00000008890	20044520	LG9	2212
EA65253	15012119	chr8	3900	ENSLOCG00000010165	28143039	LG9	2258
EA63922	15074783	chr8	3901	ENSLOCG00000007357	15223533	LG9	2174
EA63938	15256341	chr8	3902	ENSLOCG00000007374	15457210	LG9	2175
EA64355	15433530	chr8	3904	ENSLOCG00000009358	22741163	LG9	2233
EA66281	16823296	chr8	3908	ENSLOCG00000010283	28496990	LG9	2263
EA67459	29304427	chr8	3936	ENSLOCG00000012562	42524119	LG9	2366
EA65738	29304592	chr8	3937	ENSLOCG00000012517	41930671	LG9	2365
EA66143	29393386	chr8	3938	ENSLOCG00000012580	42736209	LG9	2368
EA66643	34345376	chr8	3951	ENSLOCG00000013092	49115299	LG9	2397
EA68422	35988316	chr8	3956	ENSLOCG00000011983	37281873	LG9	2333
EA63871	36582973	chr8	3959	ENSLOCG00000012903	47476132	LG9	2381
EA67968	36680492	chr8	3960	ENSLOCG00000013571	52967732	LG9	2431
EA67769	37087069	chr8	3963	ENSLOCG00000009188	20801556	LG9	2224
EA65027	39106470	chr8	3970	ENSLOCG00000002353	1302816	LG9	2084
EA64133	41065666	chr8	3973	ENSLOCG00000008541	18487960	LG9	2204
EA64323	41581860	chr8	3974	ENSLOCG00000011718	35666656	LG9	2319
EA66144	41993497	chr8	3978	ENSLOCG00000002404	1478178	LG9	2085
EA66216	42185277	chr8	3980	ENSLOCG00000012103	37749587	LG9	2341
EA65453	42702108	chr8	3985	ENSLOCG00000010468	29283437	LG9	2271
EA64721	43018659	chr8	3987	ENSLOCG00000012376	40631880	LG9	2354
EA64347	46826998	chr8	4000	ENSLOCG00000012747	44160653	LG9	2376
EA65076	47397696	chr8	4001	ENSLOCG00000010862	31211820	LG9	2284
EA65743	49262425	chr8	4008	ENSLOCG00000012164	37933002	LG9	2345
EA65379	63165896	chr8	4053	ENSLOCG00000006026	10898067	LG9	2157
EA64972	65340533	chr8	4059	ENSLOCG00000007475	15795075	LG9	2178
EA66102	65982174	chr8	4061	ENSLOCG00000007394	15528309	LG9	2176
EA66477	66294948	chr8	4063	ENSLOCG00000007637	16103132	LG9	2183
EA64372	66406722	chr8	4064	ENSLOCG00000007606	16037336	LG9	2182
EA66566	68626476	chr8	4077	ENSLOCG00000010044	27461277	LG9	2255
EA67606	69372732	chr8	4083	ENSLOCG00000012092	37678410	LG9	2340
EA65200	71230670	chr8	4087	ENSLOCG00000013106	49187007	LG9	2398
EA68133	71778618	chr8	4088	ENSLOCG00000006716	13723140	LG9	2170
EA67646	71940861	chr8	4089	ENSLOCG00000006696	13678782	LG9	2169
EA66047	87344782	chr8	4123	ENSLOCG00000011283	33362241	LG9	2302
EA64794	88562378	chr8	4130	ENSLOCG00000007806	16594603	LG9	2185
EA67162	94592914	chr8	4157	ENSLOCG00000018165	48345526	LG9	2390
EA65874	95202893	chr8	4158	ENSLOCG00000012976	47976511	LG9	2388
EA64850	95646918	chr8	4161	ENSLOCG00000003582	4414595	LG9	2103
EA66384	96511287	chr8	4163	ENSLOCG00000005062	7845420	LG9	2135
EA66994	99174708	chr8	4170	ENSLOCG00000012960	47913721	LG9	2386
EA66865	103388899	chr8	4194	ENSLOCG00000017816	10973120	LG9	2159
EA63931	103623698	chr8	4195	ENSLOCG00000006322	12522969	LG9	2163
EA63959	106768930	chr8	4207	ENSLOCG00000013297	50487688	LG9	2412
EA67945	107282605	chr8	4211	ENSLOCG00000011294	33436960	LG9	2303
EA65312	108201289	chr8	4212	ENSLOCG00000013523	52703906	LG9	2427
EA66303	123314648	chr8	4246	ENSLOCG00000011317	33643508	LG9	2304
EA66858	123430393	chr8	4247	ENSLOCG00000011337	33686682	LG9	2305
EA67915	123623818	chr8	4248	ENSLOCG00000011353	33778759	LG9	2306
EA65870	123809832	chr8	4249	ENSLOCG00000011919	36559196	LG9	2331
EA64276	138018219	chr8	4312	ENSLOCG00000012490	41652724	LG9	2363
EA65469	138159425	chr8	4313	ENSLOCG00000012487	41565439	LG9	2362
EA67592	139136878	chr8	4315	ENSLOCG00000012433	41239703	LG9	2357
EA66748	30290734	chr8	3940	ENSLOCG00000008921	17389204	LG5	2589
EA65447	99582321	chr8	4178	ENSLOCG00000018234	10521855	LG5	2525
EA66907	111969870	chr8	4221	ENSLOCG00000008786	16793567	LG5	2585
EA65622	134063160	chr8	4279	ENSLOCG00000008001	14172638	LG5	2556
EA66191	135578179	chr8	4299	ENSLOCG00000013595	44211225	LG5	2835
EA65199	136471169	chr8	4303	ENSLOCG00000013968	46982440	LG5	2855
EA64637	5296209	chr8	3858	ENSLOCG00000011593	11498546	LG7	3070
EA64403	9242766	chr8	3872	ENSLOCG00000013276	18997346	LG7	3170
EA67265	6110219	chr8	3863	ENSLOCG00000017064	48879341	LG8	3712
EA65175	72112238	chr8	4092	ENSLOCG00000015110	1256087	LG8	3347
EA65302	7234537	chr8	3866	ENSLOCG00000013174	38536788	LG10	4094
EA66088	19848429	chr8	3918	ENSLOCG00000011088	29608178	LG10	3985
EA63935	19958914	chr8	3920	ENSLOCG00000013371	39310091	LG10	4112
EA67785	20030035	chr8	3921	ENSLOCG00000013614	40617573	LG10	4127
EA68442	20924122	chr8	3923	ENSLOCG00000013112	38005182	LG10	4088
EA64066	21119387	chr8	3925	ENSLOCG00000011234	30285510	LG10	3997
EA68022	21988550	chr8	3926	ENSLOCG00000012498	35248758	LG10	4044
EA66771	27187360	chr8	3933	ENSLOCG00000012818	36873248	LG10	4068
EA64436	31557413	chr8	3946	ENSLOCG00000012867	37294267	LG10	4072
EA65878	31594064	chr8	3947	ENSLOCG00000013741	41479730	LG10	4135
EA64380	33967589	chr8	3950	ENSLOCG00000009767	23812989	LG10	3925
EA66496	43695216	chr8	3988	ENSLOCG00000013568	40509146	LG10	4125
EA67642	43805290	chr8	3989	ENSLOCG00000013594	40525327	LG10	4126
EA68405	52245869	chr8	4024	ENSLOCG00000013977	42266683	LG10	4156
EA64333	66668952	chr8	4066	ENSLOCG00000011241	30322836	LG10	3998
