s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
LOC116947618	12505262	chrm30	4568	ENSLOCG00000016016	21698732	LG8	3903
LOC116947619	12546077	chrm30	4569	ENSLOCG00000015002	34538	LG8	3680
LOC116947621	12566773	chrm30	4570	ENSLOCG00000016391	33962018	LG8	3995
LOC116947622	12724019	chrm30	4571	ENSLOCG00000016380	33570589	LG8	3991
LOC116947632	13303571	chrm30	4575	ENSLOCG00000008550	17056540	LG10	4325
THG1L	13254128	chrm30	4574	ENSLOCG00000009255	21098566	LG6	5225
TIMMDC1	8451995	chrm30	4521	ENSLOCG00000006630	16897389	LG17	5830
LOC116947638	13398346	chrm30	4576	ENSLOCG00000006553	11777979	LG25	7915
INTU	8632171	chrm26	4661	ENSLOCG00000012742	60641126	LG4	402
WDR36	9707982	chrm26	4671	ENSLOCG00000010374	40703336	LG2	1430
PSMD12	216359	chrm26	4578	ENSLOCG00000013614	40617573	LG10	4587
LRRC59	1135027	chrm26	4589	ENSLOCG00000011171	30120923	LG10	4442
USH1G	1399691	chrm26	4593	ENSLOCG00000013112	38005182	LG10	4545
PRPSAP2	1494017	chrm26	4596	ENSLOCG00000013449	40113742	LG10	4575
LOC116946121	1506390	chrm26	4597	ENSLOCG00000011234	30285510	LG10	4447
LOC116946123	1591046	chrm26	4598	ENSLOCG00000011217	30228978	LG10	4445
LOC116946137	2269999	chrm26	4603	ENSLOCG00000011822	31753410	LG10	4463
PTS	2309579	chrm26	4604	ENSLOCG00000011839	31781589	LG10	4464
LOC116946144	2488742	chrm26	4606	ENSLOCG00000011859	32011719	LG10	4465
LOC116946145	2590872	chrm26	4607	ENSLOCG00000011936	32203854	LG10	4466
MAP2K4	2641181	chrm26	4608	ENSLOCG00000012127	32235177	LG10	4468
LOC116946154	2916849	chrm26	4612	ENSLOCG00000011614	31223774	LG10	4460
LOC116946157	3007097	chrm26	4615	ENSLOCG00000011088	29608178	LG10	4437
LOC116946156	3063838	chrm26	4617	ENSLOCG00000012955	37551506	LG10	4532
LOC116946170	3319749	chrm26	4622	ENSLOCG00000013131	38098311	LG10	4547
ARHGAP17	3801954	chrm26	4628	ENSLOCG00000013174	38536788	LG10	4552
MFSD11	3959552	chrm26	4632	ENSLOCG00000011241	30322836	LG10	4448
TNRC6C	4061868	chrm26	4636	ENSLOCG00000013377	39486374	LG10	4570
LOC116946195	4466161	chrm26	4639	ENSLOCG00000012447	34717782	LG10	4490
SCPEP1	5193896	chrm26	4643	ENSLOCG00000013821	41679250	LG10	4604
ZNF207	5226440	chrm26	4644	ENSLOCG00000013726	41404844	LG10	4595
RHOT1	5337390	chrm26	4646	ENSLOCG00000013741	41479730	LG10	4597
STX8	5402397	chrm26	4648	ENSLOCG00000013278	38988977	LG10	4559
LOC116946216	5489690	chrm26	4649	ENSLOCG00000017759	36794089	LG10	4520
LOC116946048	8456403	chrm26	4657	ENSLOCG00000013910	42019878	LG10	4615
LOC116946252	9998945	chrm26	4673	ENSLOCG00000013304	39162581	LG10	4563
BPTF	10844768	chrm26	4676	ENSLOCG00000013568	40509146	LG10	4585
NOL11	10875137	chrm26	4677	ENSLOCG00000013594	40525327	LG10	4586
KIF19	10889934	chrm26	4678	ENSLOCG00000012867	37294267	LG10	4525
LOC116946262	11001306	chrm26	4679	ENSLOCG00000012454	34737395	LG10	4491
LOC116946263	11052883	chrm26	4680	ENSLOCG00000012460	34782373	LG10	4492
LOC116946276	11875343	chrm26	4685	ENSLOCG00000012215	33121915	LG10	4472
LOC116946280	12772848	chrm26	4687	ENSLOCG00000013830	41689854	LG10	4605
ATP5PD	12982909	chrm26	4689	ENSLOCG00000010744	27551900	LG10	4418
LOC116946284	12986598	chrm26	4690	ENSLOCG00000010755	27555667	LG10	4419
MIEF2	515820	chrm26	4585	ENSLOCG00000011112	33162190	LG12	5695
LOC116946169	3244369	chrm26	4621	ENSLOCG00000011986	35970980	LG12	5730
LOC116946182	3989614	chrm26	4633	ENSLOCG00000011210	33470814	LG12	5700
IFT27	4406513	chrm26	4638	ENSLOCG00000011228	33483205	LG12	5701
LOC116946073	5103875	chrm26	4641	ENSLOCG00000011869	35563430	LG12	5726
POLR3H	5348380	chrm26	4647	ENSLOCG00000011621	34885501	LG12	5719
LOC116946231	8023941	chrm26	4655	ENSLOCG00000011192	33337649	LG12	5698
LOC116946251	9935876	chrm26	4672	ENSLOCG00000011357	34111696	LG12	5705
RRP7A	11170265	chrm26	4683	ENSLOCG00000011957	35819864	LG12	5729
LOC116946109	1134938	chrm26	4588	ENSLOCG00000003663	4287900	LG17	5777
LOC116946089	216121	chrm26	4577	ENSLOCG00000006707	13226764	LG13	6763
MSS51	289693	chrm26	4579	ENSLOCG00000009011	17003178	LG13	6853
SREBF1	332650	chrm26	4580	ENSLOCG00000008766	16139584	LG13	6841
ATPAF2	379373	chrm26	4581	ENSLOCG00000008821	16187613	LG13	6843
DRG2	405271	chrm26	4582	ENSLOCG00000006082	11392160	LG13	6741
TSR3	421150	chrm26	4583	ENSLOCG00000003693	6004998	LG13	6671
GNPTG	427943	chrm26	4584	ENSLOCG00000003683	6003242	LG13	6670
PEMT	918081	chrm26	4586	ENSLOCG00000001840	2509670	LG13	6612
LOC116946107	1057997	chrm26	4587	ENSLOCG00000001994	2910474	LG13	6616
DNAJA3	1154289	chrm26	4590	ENSLOCG00000002434	3715870	LG13	6627
LOC116946113	1240694	chrm26	4591	ENSLOCG00000000877	224351	LG13	6584
ACSM3	1355985	chrm26	4592	ENSLOCG00000000802	156940	LG13	6582
LOC116946117	1478810	chrm26	4594	ENSLOCG00000008203	15086977	LG13	6821
SLC25A17	1480455	chrm26	4595	ENSLOCG00000008103	15046764	LG13	6816
RHBDF1	1789316	chrm26	4599	ENSLOCG00000007676	14691536	LG13	6802
LOC116946132	1839212	chrm26	4600	ENSLOCG00000007868	14833249	LG13	6806
LOC116946133	1870454	chrm26	4601	ENSLOCG00000006900	13563029	LG13	6773
LOC116946135	2169162	chrm26	4602	ENSLOCG00000006777	13428276	LG13	6766
LOC116946140	2335317	chrm26	4605	ENSLOCG00000004563	8864614	LG13	6688
USP7	2660953	chrm26	4609	ENSLOCG00000006243	12026231	LG13	6748
TXNDC11	2835034	chrm26	4610	ENSLOCG00000000563	56832	LG13	6576
ZC3H7A	2889752	chrm26	4611	ENSLOCG00000000609	78339	LG13	6577
SPSB3	2943825	chrm26	4613	ENSLOCG00000002279	3401704	LG13	6624
DHRS7B	2982572	chrm26	4614	ENSLOCG00000002078	3255818	LG13	6620
NSMCE1	3033257	chrm26	4616	ENSLOCG00000004001	7476961	LG13	6677
LOC116946155	3063846	chrm26	4618	ENSLOCG00000008517	15408304	LG13	6835
CLEC16A	3112667	chrm26	4619	ENSLOCG00000006114	11590395	LG13	6743
TECPR1	3187650	chrm26	4620	ENSLOCG00000008643	15546843	LG13	6837
LOC116946068	3444681	chrm26	4623	ENSLOCG00000006998	13707387	LG13	6777
RPS15A	3719276	chrm26	4624	ENSLOCG00000007017	13788574	LG13	6778
LOC116946171	3719654	chrm26	4625	ENSLOCG00000007032	13791248	LG13	6779
SMG1	3778550	chrm26	4626	ENSLOCG00000007061	13843829	LG13	6781
LCMT1	3797837	chrm26	4627	ENSLOCG00000005381	10172988	LG13	6720
SLC5A11	3915807	chrm26	4629	ENSLOCG00000005342	10087616	LG13	6719
ZDHHC4	3915835	chrm26	4630	ENSLOCG00000005276	10010771	LG13	6718
BRICD5	3924543	chrm26	4631	ENSLOCG00000005225	9983551	LG13	6715
MLST8	3998142	chrm26	4634	ENSLOCG00000005213	9966553	LG13	6714
HEXD	4010566	chrm26	4635	ENSLOCG00000005196	9963945	LG13	6713
LOC116946069	4217344	chrm26	4637	ENSLOCG00000005551	10652870	LG13	6724
LOC116946197	4501149	chrm26	4640	ENSLOCG00000004235	7773244	LG13	6682
BFAR	5123354	chrm26	4642	ENSLOCG00000000688	97146	LG13	6579
RHBDL3	5263661	chrm26	4645	ENSLOCG00000003471	5624138	LG13	6662
IQCK	7131400	chrm26	4650	ENSLOCG00000002880	4373993	LG13	6643
KNOP1	7131441	chrm26	4651	ENSLOCG00000002872	4366144	LG13	6642
GDE1	7155043	chrm26	4652	ENSLOCG00000002792	4291943	LG13	6640
TMC7	7208067	chrm26	4653	ENSLOCG00000006941	13596480	LG13	6775
LOC116946230	7849886	chrm26	4654	ENSLOCG00000018093	4690229	LG13	6646
GPER1	8093715	chrm26	4656	ENSLOCG00000018100	5899338	LG13	6667
CLCN7	8556520	chrm26	4658	ENSLOCG00000006424	12185339	LG13	6751
LOC116946050	8570326	chrm26	4659	ENSLOCG00000006444	12192031	LG13	6752
ECI1	8576526	chrm26	4660	ENSLOCG00000006473	12193390	LG13	6753
ALKBH5	8660976	chrm26	4662	ENSLOCG00000005006	9685813	LG13	6707
MYO15A	8846454	chrm26	4663	ENSLOCG00000005025	9761528	LG13	6708
ABAT	8999305	chrm26	4664	ENSLOCG00000006598	12272355	LG13	6760
CARHSP1	9112126	chrm26	4665	ENSLOCG00000006547	12233533	LG13	6757
METTL9	9118007	chrm26	4666	ENSLOCG00000008339	15233629	LG13	6827
LOC116946239	9467947	chrm26	4667	ENSLOCG00000018103	9009509	LG13	6691
LOC116946243	9597489	chrm26	4668	ENSLOCG00000018102	8927822	LG13	6690
TMEM238	9629345	chrm26	4669	ENSLOCG00000018108	14120225	LG13	6791
RSL1D1	9643209	chrm26	4670	ENSLOCG00000007416	14136246	LG13	6792
LOC116946256	10549040	chrm26	4674	ENSLOCG00000018104	10711705	LG13	6727
LOC116946079	10738235	chrm26	4675	ENSLOCG00000005732	10960011	LG13	6732
LOC116946264	11140921	chrm26	4681	ENSLOCG00000004308	7930241	LG13	6683
C26H7orf26	11157883	chrm26	4682	ENSLOCG00000006510	12207432	LG13	6755
LOC116946272	11712955	chrm26	4684	ENSLOCG00000018109	16606123	LG13	6850
LOC116946278	11937017	chrm26	4686	ENSLOCG00000006228	12019480	LG13	6747
LOC116946083	12899741	chrm26	4688	ENSLOCG00000008216	15126627	LG13	6822
C26H8orf33	13103906	chrm26	4691	ENSLOCG00000003583	5783555	LG13	6665
LOC116947912	12559257	chrm31	4823	ENSLOCG00000011181	45467828	LG4	305
BDH2	12694163	chrm31	4829	ENSLOCG00000012025	51153711	LG4	355
ANKEF1	217414	chrm31	4693	ENSLOCG00000015942	18880440	LG1	725
GLO1	784423	chrm31	4704	ENSLOCG00000017046	56940936	LG1	1023
LOC116947686	1009258	chrm31	4707	ENSLOCG00000015917	18067826	LG1	717
TCTE1	1047502	chrm31	4709	ENSLOCG00000016401	32052012	LG1	836
LOC116947711	3145893	chrm31	4720	ENSLOCG00000016691	44116086	LG1	917
RBKS	3183570	chrm31	4721	ENSLOCG00000017165	60815747	LG1	1063
LOC116947722	3378222	chrm31	4724	ENSLOCG00000016782	46026274	LG1	938
SPRTN	4066948	chrm31	4729	ENSLOCG00000015764	14575020	LG1	683
GNPAT	4094266	chrm31	4730	ENSLOCG00000015770	14684218	LG1	685
LOC116947957	4271409	chrm31	4734	ENSLOCG00000016291	28514504	LG1	799
TFB2M	6104738	chrm31	4750	ENSLOCG00000016646	42564026	LG1	902
CNST	6121522	chrm31	4751	ENSLOCG00000016645	42533062	LG1	901
LOC116947784	6383287	chrm31	4756	ENSLOCG00000016655	43153142	LG1	904
NAA20	6657495	chrm31	4762	ENSLOCG00000016890	51395066	LG1	974
RSPH9	7097249	chrm31	4774	ENSLOCG00000016010	20183266	LG1	736
LOC116947817	7281222	chrm31	4777	ENSLOCG00000016018	20330853	LG1	737
LOC116947825	7495310	chrm31	4780	ENSLOCG00000017990	15066280	LG1	689
PARP1	7507014	chrm31	4781	ENSLOCG00000015798	15085840	LG1	690
STUM	7526912	chrm31	4782	ENSLOCG00000016785	46139299	LG1	939
NEK2	7764581	chrm31	4786	ENSLOCG00000016356	30759206	LG1	820
CEBPZ	8413518	chrm31	4797	ENSLOCG00000016867	50373270	LG1	964
LOC116947878	10789667	chrm31	4807	ENSLOCG00000016418	32630316	LG1	844
LOC116947924	12726905	chrm31	4830	ENSLOCG00000016899	51861582	LG1	977
GTF2H5	12926122	chrm31	4833	ENSLOCG00000016267	28169065	LG1	796
XDH	13012593	chrm31	4835	ENSLOCG00000015803	15146895	LG1	691
EPHX1	13030488	chrm31	4836	ENSLOCG00000015901	17827294	LG1	713
SDHAF1	772560	chrm31	4703	ENSLOCG00000017725	67793699	LG2	1692
CD3EAP	2867244	chrm31	4719	ENSLOCG00000014803	67481331	LG2	1682
ARSK	6327077	chrm31	4754	ENSLOCG00000001492	975267	LG2	1148
LOC116947791	6582782	chrm31	4758	ENSLOCG00000014888	68210852	LG2	1698
SIRT2	6636611	chrm31	4761	ENSLOCG00000014292	62644255	LG2	1637
LOC116947814	7138341	chrm31	4775	ENSLOCG00000014666	66510806	LG2	1669
EIF3K	7900945	chrm31	4789	ENSLOCG00000014336	62935662	LG2	1640
SNRPD2	8546932	chrm31	4798	ENSLOCG00000014824	67682172	LG2	1688
LOC116947891	11280387	chrm31	4813	ENSLOCG00000014810	67618492	LG2	1684
EEF1G	11442937	chrm31	4814	ENSLOCG00000014527	64064713	LG2	1654
CHP1	12665391	chrm31	4828	ENSLOCG00000014696	66615917	LG2	1671
FKRP	12822479	chrm31	4832	ENSLOCG00000017730	68549412	LG2	1702
BLM	10351875	chrm31	4804	ENSLOCG00000014302	47274924	LG3	2177
TAF11	12665124	chrm31	4827	ENSLOCG00000010021	26162251	LG3	1934
LOC116947790	6596579	chrm31	4759	ENSLOCG00000006057	8645075	LG5	2761
LRRC57	131043	chrm31	4692	ENSLOCG00000011675	11672717	LG7	3395
TTC8	604092	chrm31	4698	ENSLOCG00000010427	8197466	LG7	3326
LOC116947664	615728	chrm31	4699	ENSLOCG00000011504	11052279	LG7	3388
TPP1	755183	chrm31	4702	ENSLOCG00000011342	10211962	LG7	3376
LOC116947670	836763	chrm31	4706	ENSLOCG00000014184	35546508	LG7	3567
LOC116947690	1080863	chrm31	4710	ENSLOCG00000009191	3079041	LG7	3261
LOC116947696	1399028	chrm31	4713	ENSLOCG00000010070	6952553	LG7	3312
GNPNAT1	1413345	chrm31	4714	ENSLOCG00000012081	12625643	LG7	3419
LOC116947703	1639509	chrm31	4715	ENSLOCG00000009544	5152002	LG7	3283
C31H15orf41	2537446	chrm31	4718	ENSLOCG00000012223	13458551	LG7	3431
LOC116947716	3223675	chrm31	4722	ENSLOCG00000010533	8319326	LG7	3332
CRIP1	3480528	chrm31	4725	ENSLOCG00000013566	20051168	LG7	3514
LOC116947723	3522953	chrm31	4726	ENSLOCG00000013569	20108913	LG7	3515
LOC116947744	4982366	chrm31	4735	ENSLOCG00000008835	2029588	LG7	3241
CEP128	5190650	chrm31	4736	ENSLOCG00000008895	2515781	LG7	3243
LOC116947958	5243014	chrm31	4737	ENSLOCG00000008954	2582695	LG7	3246
LOC116947750	5467237	chrm31	4738	ENSLOCG00000011708	11744141	LG7	3397
EXD2	5651890	chrm31	4741	ENSLOCG00000013376	19388999	LG7	3507
CCDC177	5843270	chrm31	4745	ENSLOCG00000014211	35722303	LG7	3572
SAMD15	5880175	chrm31	4746	ENSLOCG00000010816	9053854	LG7	3348
DNAL1	5881409	chrm31	4747	ENSLOCG00000014125	32976056	LG7	3557
VPS39	5933682	chrm31	4748	ENSLOCG00000013325	19071200	LG7	3503
TMEM179	6163315	chrm31	4752	ENSLOCG00000012925	17688400	LG7	3476
LOC116947783	6369936	chrm31	4755	ENSLOCG00000014169	35424201	LG7	3564
GCHFR	6968720	chrm31	4766	ENSLOCG00000012719	16087752	LG7	3460
GSTZ1	7261969	chrm31	4776	ENSLOCG00000010781	9032808	LG7	3347
PRPH2	7421541	chrm31	4779	ENSLOCG00000012939	17743595	LG7	3477
SPTLC2	7635742	chrm31	4783	ENSLOCG00000008789	1778909	LG7	3237
ATXN3	7762715	chrm31	4785	ENSLOCG00000012965	17801380	LG7	3478
LOC116947843	8059206	chrm31	4791	ENSLOCG00000009055	2838406	LG7	3254
NRDE2	8075801	chrm31	4792	ENSLOCG00000009037	2835518	LG7	3253
FOXG1	8639374	chrm31	4799	ENSLOCG00000017702	5700570	LG7	3290
LOC116947861	9095001	chrm31	4801	ENSLOCG00000012919	17114302	LG7	3475
LOC103091747	11996580	chrm31	4816	ENSLOCG00000008557	389904	LG7	3229
LOC116947966	12242612	chrm31	4819	ENSLOCG00000010184	7282226	LG7	3317
LOC116947905	12301446	chrm31	4820	ENSLOCG00000010174	7262349	LG7	3316
PPP1R13B	12346497	chrm31	4821	ENSLOCG00000009968	6757265	LG7	3307
VPS18	12562018	chrm31	4824	ENSLOCG00000012325	14123641	LG7	3437
CGRRF1	12942508	chrm31	4834	ENSLOCG00000012123	12736963	LG7	3423
LOC116947881	10909683	chrm31	4808	ENSLOCG00000017104	49416671	LG8	4121
LOC116947681	512823	chrm31	4696	ENSLOCG00000017741	10990908	LG10	4291
RGS22	1024125	chrm31	4708	ENSLOCG00000009743	32963092	LG11	4921
NT5C1A	399913	chrm31	4694	ENSLOCG00000002015	2488836	LG6	5066
CFAP91	13101275	chrm31	4840	ENSLOCG00000004498	5875962	LG17	5785
LOC116947672	626678	chrm31	4700	ENSLOCG00000015718	3812491	LG16	6350
LOC116947671	809163	chrm31	4705	ENSLOCG00000015953	6284375	LG16	6396
CAMKMT	1340906	chrm31	4711	ENSLOCG00000016374	13338395	LG16	6479
PREPL	1341670	chrm31	4712	ENSLOCG00000016376	13337886	LG16	6478
LOC116947706	1835575	chrm31	4716	ENSLOCG00000016689	16718291	LG16	6522
ACTR2	1913187	chrm31	4717	ENSLOCG00000016032	8373446	LG16	6420
RBM34	3266839	chrm31	4723	ENSLOCG00000015902	5737112	LG16	6385
HAAO	3711827	chrm31	4727	ENSLOCG00000016447	13959561	LG16	6485
LOC116947729	4039727	chrm31	4728	ENSLOCG00000017363	12597938	LG16	6469
LOC116947734	4095652	chrm31	4731	ENSLOCG00000016769	17200096	LG16	6538
TMEM87A	4218095	chrm31	4732	ENSLOCG00000016544	15212128	LG16	6496
KMO	4269362	chrm31	4733	ENSLOCG00000016577	15542366	LG16	6506
DISC1	5960983	chrm31	4749	ENSLOCG00000015836	4851815	LG16	6369
LOC116947785	6405800	chrm31	4757	ENSLOCG00000015828	4826775	LG16	6368
NUP133	6634760	chrm31	4760	ENSLOCG00000015468	1432091	LG16	6302
LOC116947795	6692067	chrm31	4763	ENSLOCG00000015710	3790130	LG16	6349
LOC116947797	6779323	chrm31	4764	ENSLOCG00000015511	1806124	LG16	6316
RMDN3	6971851	chrm31	4767	ENSLOCG00000016567	15415639	LG16	6503
NANP	7008457	chrm31	4769	ENSLOCG00000016565	15306173	LG16	6501
TTL	7034795	chrm31	4770	ENSLOCG00000016555	15281248	LG16	6499
LOC116947808	7038062	chrm31	4771	ENSLOCG00000016552	15280011	LG16	6498
LOC116947820	7343215	chrm31	4778	ENSLOCG00000015601	3156981	LG16	6331
LOC116947836	7889252	chrm31	4787	ENSLOCG00000017362	11164601	LG16	6459
ACYP2	7889518	chrm31	4788	ENSLOCG00000015524	2205238	LG16	6319
LOC116947842	7953930	chrm31	4790	ENSLOCG00000015561	2640080	LG16	6326
MSH2	8133073	chrm31	4793	ENSLOCG00000016301	12345201	LG16	6466
WDR92	8200271	chrm31	4794	ENSLOCG00000016020	7828960	LG16	6417
FH	8222031	chrm31	4795	ENSLOCG00000016581	15546707	LG16	6507
CNRIP1	8228646	chrm31	4796	ENSLOCG00000016014	7785911	LG16	6414
MRPS5	8758067	chrm31	4800	ENSLOCG00000015618	3282244	LG16	6335
URB2	10323920	chrm31	4803	ENSLOCG00000015462	1384577	LG16	6299
MACROD1	10686545	chrm31	4805	ENSLOCG00000015985	6806321	LG16	6405
LOC116947877	10710547	chrm31	4806	ENSLOCG00000015995	7553531	LG16	6408
MAP10	11148800	chrm31	4811	ENSLOCG00000015849	5103318	LG16	6371
NTPCR	11159731	chrm31	4812	ENSLOCG00000015850	5108881	LG16	6372
DTD1	11763325	chrm31	4815	ENSLOCG00000016152	10082763	LG16	6443
LOC116947904	12180947	chrm31	4818	ENSLOCG00000015579	2791742	LG16	6328
COG2	12510394	chrm31	4822	ENSLOCG00000015450	1223235	LG16	6297
DLL1	12604089	chrm31	4825	ENSLOCG00000015493	1615320	LG16	6309
GPATCH11	12813544	chrm31	4831	ENSLOCG00000015919	6015268	LG16	6389
NVL	13055635	chrm31	4838	ENSLOCG00000016706	16791636	LG16	6524
CENPE	7691521	chrm31	4784	ENSLOCG00000006812	9752844	LG20	7752
LOC116947902	12030737	chrm31	4817	ENSLOCG00000004874	6733065	LG20	7691
LOC116947917	12645545	chrm31	4826	ENSLOCG00000005648	9965980	LG25	7894
LOC116947678	509228	chrm31	4695	ENSLOCG00000007070	11767253	LG26	8074
LOC116947673	514217	chrm31	4697	ENSLOCG00000017863	11765567	LG26	8073
SCYL1	730894	chrm31	4701	ENSLOCG00000002300	2244648	LG28	8669
MRPL11	5609120	chrm31	4739	ENSLOCG00000000617	16043	LG28	8635
LOC116947764	5791669	chrm31	4743	ENSLOCG00000001803	1271841	LG28	8654
B4GAT1	5833699	chrm31	4744	ENSLOCG00000001655	1050154	LG28	8650
LOC116947780	6261387	chrm31	4753	ENSLOCG00000002130	1858953	LG28	8663
RCE1	6780406	chrm31	4765	ENSLOCG00000001697	1115833	LG28	8652
POLA2	6990351	chrm31	4768	ENSLOCG00000002801	3764884	LG28	8673
NXF1	7078365	chrm31	4772	ENSLOCG00000001254	480014	LG28	8643
NUDT22	7096683	chrm31	4773	ENSLOCG00000001142	313649	LG28	8640
TRPT1	9892721	chrm31	4802	ENSLOCG00000001345	534886	LG28	8645
LOC116947885	11082932	chrm31	4809	ENSLOCG00000000683	60849	LG28	8636
MUS81	11125227	chrm31	4810	ENSLOCG00000000795	95550	LG28	8638
VPS51	13055280	chrm31	4837	ENSLOCG00000002267	2138502	LG28	8667
NIT1	13090150	chrm31	4839	ENSLOCG00000001670	1058610	LG28	8651
LOC116948230	13034560	chrm32	4937	ENSLOCG00000016114	23674231	LG1	756
CARNMT1	5025333	chrm32	4865	ENSLOCG00000009746	34386018	LG2	1403
NAT16	6645735	chrm32	4881	ENSLOCG00000014061	61375590	LG2	1615
DYRK1A	466398	chrm32	4842	ENSLOCG00000004953	6808316	LG3	1785
VPS26C	544574	chrm32	4845	ENSLOCG00000004966	6810942	LG3	1786
LOC116948082	3050457	chrm32	4859	ENSLOCG00000008983	17587219	LG3	1900
KCNJ10	5170033	chrm32	4866	ENSLOCG00000018193	6640722	LG3	1784
LOC116948132	6786945	chrm32	4882	ENSLOCG00000003064	4068894	LG3	1743
LOC116948137	7199824	chrm32	4885	ENSLOCG00000001471	805335	LG3	1716
LOC116948040	9076125	chrm32	4898	ENSLOCG00000002726	3675017	LG3	1739
LOC116948162	9771816	chrm32	4901	ENSLOCG00000002662	2653649	LG3	1738
LOC116948173	10393969	chrm32	4908	ENSLOCG00000004670	6089526	LG3	1779
LOC116948179	11126781	chrm32	4910	ENSLOCG00000009435	19359931	LG3	1916
NEU1	865222	chrm32	4849	ENSLOCG00000007818	16614253	LG9	2413
LOC116948187	11273514	chrm32	4915	ENSLOCG00000009434	18512441	LG5	2887
RPUSD4	13082222	chrm32	4939	ENSLOCG00000003124	3736730	LG5	2692
LOC116948035	5406665	chrm32	4869	ENSLOCG00000006913	17473674	LG17	5837
LOC116948122	6510059	chrm32	4878	ENSLOCG00000001191	196930	LG17	5735
LOC116948150	8824192	chrm32	4893	ENSLOCG00000001257	269919	LG17	5737
LOC116948043	10157884	chrm32	4905	ENSLOCG00000008862	23174725	LG17	5904
LOC116948170	10205519	chrm32	4906	ENSLOCG00000001205	218869	LG17	5736
LOC116948172	10253975	chrm32	4907	ENSLOCG00000009576	26718199	LG17	5934
LOC116948182	11225788	chrm32	4912	ENSLOCG00000009660	26988305	LG17	5940
LOC116948206	12284578	chrm32	4926	ENSLOCG00000009679	27004942	LG17	5941
LOC116948210	12508478	chrm32	4929	ENSLOCG00000011221	31620638	LG17	5999
LOC116948083	3546589	chrm32	4860	ENSLOCG00000008753	17585486	LG14	6197
PEX16	683409	chrm32	4848	ENSLOCG00000005389	11627051	LG27	7370
JHY	586696	chrm32	4846	ENSLOCG00000005503	9331188	LG26	8051
BSX	605117	chrm32	4847	ENSLOCG00000005483	9315468	LG26	8050
NFRKB	880717	chrm32	4850	ENSLOCG00000001152	332785	LG26	7955
PCSK7	911985	chrm32	4851	ENSLOCG00000006279	10772670	LG26	8063
LOC116948063	1076486	chrm32	4852	ENSLOCG00000003343	3783638	LG26	8008
IGSF9B	1447778	chrm32	4853	ENSLOCG00000004847	7444568	LG26	8038
JAM3	1580123	chrm32	4854	ENSLOCG00000004891	7594863	LG26	8039
REXO2	1655559	chrm32	4855	ENSLOCG00000002389	2320146	LG26	7985
RBM7	1656181	chrm32	4856	ENSLOCG00000002408	2320850	LG26	7986
THYN1	1883788	chrm32	4857	ENSLOCG00000005023	7701664	LG26	8043
ACAD8	1905130	chrm32	4858	ENSLOCG00000005041	7701549	LG26	8042
GLB1L2	3745340	chrm32	4861	ENSLOCG00000002950	3222018	LG26	7998
LOC116948091	3922857	chrm32	4862	ENSLOCG00000002758	3177021	LG26	7994
ILVBL	3923984	chrm32	4863	ENSLOCG00000002885	3221543	LG26	7997
LOC116948094	4904548	chrm32	4864	ENSLOCG00000003395	3897226	LG26	8009
LOC116948102	5227806	chrm32	4867	ENSLOCG00000006246	10742977	LG26	8062
ABCG4	5348204	chrm32	4868	ENSLOCG00000003898	4421560	LG26	8022
TMEM218	5804433	chrm32	4870	ENSLOCG00000005308	8044409	LG26	8045
HMBS	5866444	chrm32	4871	ENSLOCG00000003711	4327491	LG26	8016
DPAGT1	5929034	chrm32	4872	ENSLOCG00000003785	4375356	LG26	8019
C2CD2L	5933525	chrm32	4873	ENSLOCG00000003760	4371797	LG26	8018
LOC116948115	6044207	chrm32	4874	ENSLOCG00000003836	4396838	LG26	8021
LOC116948120	6302289	chrm32	4876	ENSLOCG00000006785	11512248	LG26	8067
UBE4A	6572981	chrm32	4880	ENSLOCG00000003975	4509285	LG26	8023
CEP164	6801554	chrm32	4883	ENSLOCG00000006210	10709942	LG26	8061
LOC116948135	6882576	chrm32	4884	ENSLOCG00000001765	1025978	LG26	7971
HTR3A	7416303	chrm32	4886	ENSLOCG00000004605	5433234	LG26	8032
LOC116948139	7461768	chrm32	4887	ENSLOCG00000004636	5575560	LG26	8033
DRD2	7783560	chrm32	4888	ENSLOCG00000004412	5201046	LG26	8030
SORL1	8452420	chrm32	4889	ENSLOCG00000006168	10599700	LG26	8060
UBASH3B	8605004	chrm32	4890	ENSLOCG00000001560	848025	LG26	7968
PPP2R1A	8709558	chrm32	4891	ENSLOCG00000001319	513028	LG26	7960
LOC116948149	8800943	chrm32	4892	ENSLOCG00000001288	421131	LG26	7959
TRAPPC4	8936118	chrm32	4895	ENSLOCG00000003274	3747893	LG26	8005
SLC37A4	8965890	chrm32	4896	ENSLOCG00000003300	3773837	LG26	8006
LOC116948156	8973540	chrm32	4897	ENSLOCG00000004045	4535451	LG26	8025
LOC116948158	9349972	chrm32	4899	ENSLOCG00000005387	8648105	LG26	8048
SPA17	9767859	chrm32	4900	ENSLOCG00000002254	1852120	LG26	7982
NKAPD1	9884968	chrm32	4902	ENSLOCG00000001540	626119	LG26	7966
DIXDC1	9929219	chrm32	4904	ENSLOCG00000001475	575470	LG26	7964
NCAM1	10678241	chrm32	4909	ENSLOCG00000004658	5700981	LG26	8034
STT3A	11155369	chrm32	4911	ENSLOCG00000002777	3193003	LG26	7995
LOC116948184	11243314	chrm32	4913	ENSLOCG00000002321	1993527	LG26	7984
