s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
LOC116947574	9135070	chrm30	4151	ENSGALG00000043367	13612064	1	82
LOC116947575	9219205	chrm30	4152	ENSGALG00000008154	14006452	1	84
HDAC10	9424560	chrm30	4156	ENSGALG00000041251	20502957	1	121
CELSR2	9432876	chrm30	4157	ENSGALG00000043355	16025693	1	108
LOC116947582	9553473	chrm30	4158	ENSGALG00000040272	15825318	1	104
TPRKB	9553708	chrm30	4159	ENSGALG00000013018	15825373	1	105
GTSE1	9563202	chrm30	4160	ENSGALG00000004897	15836983	1	106
LOC116947585	9637660	chrm30	4161	ENSGALG00000007098	15477556	1	102
TAFA5	9759352	chrm30	4162	ENSGALG00000023584	17209558	1	112
SELENOO	9909000	chrm30	4166	ENSGALG00000038467	20448934	1	119
LOC116947613	11524665	chrm30	4169	ENSGALG00000030024	33026378	1	177
LOC116947615	11759609	chrm30	4170	ENSGALG00000009805	33338738	1	179
LOC116947404	12175664	chrm30	4171	ENSGALG00000008439	11371413	1	66
LOC116947618	12505262	chrm30	4172	ENSGALG00000008382	11555109	1	67
LOC116947619	12546077	chrm30	4173	ENSGALG00000011276	44433309	1	241
LOC116947621	12566773	chrm30	4174	ENSGALG00000011274	44202174	1	240
LOC116947622	12724019	chrm30	4175	ENSGALG00000030550	43483144	1	237
LOC116947626	13060425	chrm30	4176	ENSGALG00000001258	195618448	1	991
LOC116947467	3269246	chrm30	4098	ENSGALG00000011221	46506401	4	2770
TMEM128	3291411	chrm30	4100	ENSGALG00000014992	78519656	4	2952
SFXN2	3150981	chrm30	4096	ENSGALG00000008114	24283252	6	4514
ECHS1	3276184	chrm30	4099	ENSGALG00000024271	10067481	6	4345
LOC116947478	3800597	chrm30	4104	ENSGALG00000008555	26774726	6	4533
ZMYND10	251140	chrm30	4075	ENSGALG00000035883	1863549	12	5368
UBA1	1926379	chrm30	4084	ENSGALG00000036263	2853236	12	5380
PARP3	2134752	chrm30	4089	ENSGALG00000004517	3554379	12	5398
LOC116947459	2854603	chrm30	4095	ENSGALG00000008420	19859842	12	5542
LOC116947474	3647352	chrm30	4101	ENSGALG00000005701	9362449	12	5450
LOC116947482	3861279	chrm30	4105	ENSGALG00000005869	9501311	12	5453
LOC116947489	4154239	chrm30	4109	ENSGALG00000008308	18986974	12	5535
SUMF1	4331971	chrm30	4110	ENSGALG00000008286	18798301	12	5533
LOC116947500	5045831	chrm30	4112	ENSGALG00000004969	5237794	12	5412
LOC116947514	6243334	chrm30	4120	ENSGALG00000007332	14122269	12	5510
PPP4R2	8096270	chrm30	4129	ENSGALG00000007810	16918017	12	5527
BICD1	8277016	chrm30	4133	ENSGALG00000005249	7298893	12	5431
NUP210	8831894	chrm30	4140	ENSGALG00000005078	6080368	12	5421
CHCHD4	8944525	chrm30	4144	ENSGALG00000006328	11175396	12	5472
LOC116947568	8961499	chrm30	4147	ENSGALG00000036133	11032726	12	5468
NR2C2	9053274	chrm30	4148	ENSGALG00000008519	20174947	12	5550
LOC116947576	9336570	chrm30	4153	ENSGALG00000006526	11683445	12	5478
LOC116947577	9354940	chrm30	4154	ENSGALG00000033529	11855727	12	5480
NCKIPSD	9375170	chrm30	4155	ENSGALG00000005713	9387202	12	5451
QRICH1	9834159	chrm30	4163	ENSGALG00000006867	12002723	12	5493
LOC116947609	11418399	chrm30	4168	ENSGALG00000039288	3555324	12	5399
THG1L	13254128	chrm30	4177	ENSGALG00000003722	12015815	13	5847
LOC116947638	13398346	chrm30	4178	ENSGALG00000002836	3745001	21	7320
IP6K1	644811	chrm30	4078	ENSGALG00000026536	4604660	26	7674
PSMA5	1068998	chrm30	4080	ENSGALG00000039624	1221114	26	7616
LOC116947401	3780789	chrm30	4103	ENSGALG00000026182	3457928	26	7651
LOC116947487	4046095	chrm30	4107	ENSGALG00000034281	2046616	26	7634
LOC116947490	4127991	chrm30	4108	ENSGALG00000002881	4615269	26	7675
LOC116947501	5114530	chrm30	4113	ENSGALG00000002588	4102719	26	7665
KLHL12	5211682	chrm30	4115	ENSGALG00000000518	510086	26	7598
LOC116947525	7310549	chrm30	4124	ENSGALG00000000791	2390966	26	7641
RAB29	7376552	chrm30	4126	ENSGALG00000000712	2285673	26	7637
RBBP5	8131846	chrm30	4130	ENSGALG00000000668	2023555	26	7632
YOD1	8643042	chrm30	4139	ENSGALG00000037597	2619004	26	7645
MED20	8953279	chrm30	4145	ENSGALG00000003474	5026376	26	7681
SARS1	9870212	chrm30	4164	ENSGALG00000026809	1158655	26	7613
STRIP1	9885970	chrm30	4165	ENSGALG00000037995	1318281	26	7621
KCND1	10726917	chrm30	4167	ENSGALG00000001512	3392361	26	7650
LOC116947446	2248749	chrm30	4091	ENSGALG00000003398	2737379	22	7718
TBC1D25	3714149	chrm30	4102	ENSGALG00000037601	290414	30	7947
MIEF2	515820	chrm26	4188	ENSGALG00000012144	50619573	1	313
SLC25A17	1480455	chrm26	4197	ENSGALG00000012013	49931493	1	308
LOC116946132	1839212	chrm26	4201	ENSGALG00000011859	49172880	1	288
NAGA	2901944	chrm26	4211	ENSGALG00000011900	49428092	1	295
LOC116946169	3244369	chrm26	4220	ENSGALG00000011814	48844717	1	283
LOC116946182	3989614	chrm26	4228	ENSGALG00000012172	50691559	1	317
IFT27	4406513	chrm26	4233	ENSGALG00000042990	51627089	1	339
LOC116946073	5103875	chrm26	4236	ENSGALG00000031186	49526710	1	298
POLR3H	5348380	chrm26	4242	ENSGALG00000011947	49601064	1	301
RRP7A	11170265	chrm26	4271	ENSGALG00000011866	49200766	1	290
INTU	8632171	chrm26	4255	ENSGALG00000010170	34286984	4	2691
WDR36	9707982	chrm26	4261	ENSGALG00000000247	46841797	Z	3297
LOC116946089	216121	chrm26	4179	ENSGALG00000002610	13466192	14	6125
MSS51	289693	chrm26	4182	ENSGALG00000002597	13472376	14	6126
SREBF1	332650	chrm26	4183	ENSGALG00000027188	5318482	14	5994
ATPAF2	379373	chrm26	4184	ENSGALG00000004926	5392015	14	5997
DRG2	405271	chrm26	4185	ENSGALG00000004953	5401996	14	5998
TSR3	421150	chrm26	4186	ENSGALG00000006434	7824137	14	6057
GNPTG	427943	chrm26	4187	ENSGALG00000006441	7823896	14	6056
PEMT	918081	chrm26	4189	ENSGALG00000004875	5228149	14	5993
LOC116946107	1057997	chrm26	4190	ENSGALG00000029817	4960356	14	5988
DNAJA3	1154289	chrm26	4192	ENSGALG00000007821	13131466	14	6116
LOC116946113	1240694	chrm26	4193	ENSGALG00000029402	12551590	14	6101
ACSM3	1355985	chrm26	4194	ENSGALG00000002200	15208574	14	6169
LOC116946117	1478810	chrm26	4196	ENSGALG00000006933	8953139	14	6071
PRPSAP2	1494017	chrm26	4198	ENSGALG00000005064	5519248	14	6006
RHBDF1	1789316	chrm26	4200	ENSGALG00000007434	12420305	14	6096
LOC116946133	1870454	chrm26	4202	ENSGALG00000000044	13962835	14	6147
USP7	2660953	chrm26	4208	ENSGALG00000007307	10319364	14	6087
TXNDC11	2835034	chrm26	4209	ENSGALG00000003154	1292130	14	5927
ZC3H7A	2889752	chrm26	4210	ENSGALG00000003143	1270000	14	5926
SPSB3	2943825	chrm26	4213	ENSGALG00000002285	13610664	14	6136
DHRS7B	2982572	chrm26	4214	ENSGALG00000004759	4946169	14	5987
NSMCE1	3033257	chrm26	4216	ENSGALG00000006307	7689009	14	6053
CLEC16A	3112667	chrm26	4218	ENSGALG00000007167	9453186	14	6082
TECPR1	3187650	chrm26	4219	ENSGALG00000003507	1534922	14	5935
LOC116946068	3444681	chrm26	4222	ENSGALG00000006757	8412740	14	6062
SMG1	3778550	chrm26	4223	ENSGALG00000006829	8790169	14	6064
LCMT1	3797837	chrm26	4224	ENSGALG00000005973	7014705	14	6041
ARHGAP17	3801954	chrm26	4225	ENSGALG00000041213	7014564	14	6040
ZDHHC4	3915835	chrm26	4226	ENSGALG00000005905	6910974	14	6038
MLST8	3998142	chrm26	4229	ENSGALG00000005878	6881535	14	6034
HEXD	4010566	chrm26	4230	ENSGALG00000005861	6882097	14	6035
PALB2	4043908	chrm26	4231	ENSGALG00000006078	7288943	14	6045
LOC116946198	4491540	chrm26	4235	ENSGALG00000004348	3740253	14	5965
BFAR	5123354	chrm26	4237	ENSGALG00000003111	1232512	14	5924
RHBDL3	5263661	chrm26	4240	ENSGALG00000028345	13538760	14	6129
IQCK	7131400	chrm26	4245	ENSGALG00000028197	15091332	14	6167
KNOP1	7131441	chrm26	4246	ENSGALG00000002042	15091185	14	6166
GDE1	7155043	chrm26	4247	ENSGALG00000006916	8931721	14	6069
TMC7	7208067	chrm26	4248	ENSGALG00000006889	8896929	14	6067
LOC116946230	7849886	chrm26	4249	ENSGALG00000005258	6025175	14	6012
LOC116946231	8023941	chrm26	4250	ENSGALG00000005253	5989614	14	6011
GPER1	8093715	chrm26	4251	ENSGALG00000004064	2757416	14	5948
LOC116946048	8456403	chrm26	4252	ENSGALG00000028895	13226353	14	6119
CLCN7	8556520	chrm26	4253	ENSGALG00000030826	12701562	14	6103
ECI1	8576526	chrm26	4254	ENSGALG00000031563	12703653	14	6104
ALKBH5	8660976	chrm26	4256	ENSGALG00000043693	5436663	14	5999
ABAT	8999305	chrm26	4257	ENSGALG00000007334	10508368	14	6089
METTL9	9118007	chrm26	4258	ENSGALG00000007044	9132049	14	6076
RSL1D1	9643209	chrm26	4260	ENSGALG00000033690	515418	14	5916
LOC116946251	9935876	chrm26	4262	ENSGALG00000005087	5556709	14	6008
LOC116946264	11140921	chrm26	4269	ENSGALG00000004398	3870033	14	5966
C26H7orf26	11157883	chrm26	4270	ENSGALG00000034380	12719001	14	6106
LOC116946270	11417457	chrm26	4272	ENSGALG00000009205	14559559	14	6160
SCNN1B	11783562	chrm26	4273	ENSGALG00000006202	7370915	14	6050
LOC116946278	11937017	chrm26	4274	ENSGALG00000007291	10273380	14	6086
C26H8orf33	13103906	chrm26	4277	ENSGALG00000041181	14236004	14	6155
PSMD12	216359	chrm26	4180	ENSGALG00000026225	7133289	18	6616
LOC116946088	223507	chrm26	4181	ENSGALG00000040244	3765313	18	6552
LRRC59	1135027	chrm26	4191	ENSGALG00000007673	10377415	18	6689
USH1G	1399691	chrm26	4195	ENSGALG00000038769	10546076	18	6696
LOC116946123	1591046	chrm26	4199	ENSGALG00000002008	4477543	18	6564
LOC116946137	2269999	chrm26	4203	ENSGALG00000041800	153377	18	6532
LOC116946144	2488742	chrm26	4205	ENSGALG00000032452	310620	18	6533
LOC116946145	2590872	chrm26	4206	ENSGALG00000028612	662693	18	6534
MAP2K4	2641181	chrm26	4207	ENSGALG00000032178	711825	18	6537
LOC116946154	2916849	chrm26	4212	ENSGALG00000002219	4640658	18	6573
LOC116946157	3007097	chrm26	4215	ENSGALG00000007676	10388399	18	6690
LOC116946156	3063838	chrm26	4217	ENSGALG00000006895	9260043	18	6645
LOC116946170	3319749	chrm26	4221	ENSGALG00000001348	2262968	18	6545
MFSD11	3959552	chrm26	4227	ENSGALG00000001777	4240761	18	6556
TNRC6C	4061868	chrm26	4232	ENSGALG00000001725	4009884	18	6553
LOC116946195	4466161	chrm26	4234	ENSGALG00000004162	7804327	18	6625
SCPEP1	5193896	chrm26	4238	ENSGALG00000003185	6293717	18	6600
ZNF207	5226440	chrm26	4239	ENSGALG00000003454	6731428	18	6608
RHOT1	5337390	chrm26	4241	ENSGALG00000003397	6650285	18	6606
STX8	5402397	chrm26	4243	ENSGALG00000001238	2172093	18	6543
LOC116946216	5489690	chrm26	4244	ENSGALG00000023364	9008787	18	6630
LOC116946239	9467947	chrm26	4259	ENSGALG00000001626	3661970	18	6551
LOC116946252	9998945	chrm26	4263	ENSGALG00000019736	10870597	18	6711
LOC116946256	10549040	chrm26	4264	ENSGALG00000021552	4068773	18	6554
LOC116946079	10738235	chrm26	4265	ENSGALG00000008034	10861578	18	6710
BPTF	10844768	chrm26	4266	ENSGALG00000038222	7043136	18	6614
NOL11	10875137	chrm26	4267	ENSGALG00000003650	7057756	18	6615
LOC116946263	11052883	chrm26	4268	ENSGALG00000036028	7752308	18	6623
ATP5PD	12982909	chrm26	4275	ENSGALG00000007926	10627074	18	6702
LOC116946284	12986598	chrm26	4276	ENSGALG00000007934	10626967	18	6701
PTS	2309579	chrm26	4204	ENSGALG00000007848	6138663	24	7475
LOC116947678	509228	chrm31	4281	ENSGALG00000036908	48096067	1	280
LOC116947673	514217	chrm31	4282	ENSGALG00000031159	48104467	1	281
TEX30	1110343	chrm31	4291	ENSGALG00000016863	144249042	1	808
CFAP91	13101275	chrm31	4401	ENSGALG00000014980	80927454	1	540
RGS22	1024125	chrm31	4288	ENSGALG00000037997	128243190	2	1687
FH	8222031	chrm31	4360	ENSGALG00000013165	85662193	2	1471
ANKEF1	217414	chrm31	4279	ENSGALG00000008996	13879079	3	1868
LOC116947672	626678	chrm31	4284	ENSGALG00000027871	30981394	3	2018
LOC116947660	665888	chrm31	4285	ENSGALG00000038972	4433332	3	1812
GLO1	784423	chrm31	4286	ENSGALG00000010127	29621181	3	2002
LOC116947671	809163	chrm31	4287	ENSGALG00000010625	33837371	3	2047
TCTE1	1047502	chrm31	4289	ENSGALG00000010165	30345789	3	2006
CAMKMT	1340906	chrm31	4292	ENSGALG00000035800	25620461	3	1982
PREPL	1341670	chrm31	4293	ENSGALG00000009981	25620190	3	1981
LOC116947706	1835575	chrm31	4295	ENSGALG00000010435	31220795	3	2027
LOC116947711	3145893	chrm31	4298	ENSGALG00000009796	21823981	3	1954
RBKS	3183570	chrm31	4299	ENSGALG00000010043	27695073	3	1993
RBM34	3266839	chrm31	4301	ENSGALG00000029915	38280485	3	2077
LOC116947722	3378222	chrm31	4302	ENSGALG00000009068	12635776	3	1861
HAAO	3711827	chrm31	4304	ENSGALG00000009926	24254972	3	1975
LOC116947729	4039727	chrm31	4305	ENSGALG00000010016	26898347	3	1988
SPRTN	4066948	chrm31	4306	ENSGALG00000011065	39848234	3	2085
LOC116947734	4095652	chrm31	4307	ENSGALG00000008508	4194439	3	1804
LOC116947957	4271409	chrm31	4310	ENSGALG00000012971	49020941	3	2155
LOC116947744	4982366	chrm31	4311	ENSGALG00000009107	7172817	3	1819
LCLAT1	5749078	chrm31	4316	ENSGALG00000009056	8636888	3	1822
DISC1	5960983	chrm31	4322	ENSGALG00000039349	39731527	3	2083
TFB2M	6104738	chrm31	4323	ENSGALG00000010651	34033597	3	2050
NUP133	6634760	chrm31	4328	ENSGALG00000011091	40125127	3	2089
LOC116947795	6692067	chrm31	4332	ENSGALG00000028520	15683583	3	1883
LOC116947797	6779323	chrm31	4333	ENSGALG00000008254	3193023	3	1792
TTL	7034795	chrm31	4337	ENSGALG00000008614	16096878	3	1889
RSPH9	7097249	chrm31	4339	ENSGALG00000010299	30942843	3	2017
LOC116947816	7159510	chrm31	4340	ENSGALG00000010282	30494217	3	2013
LOC116947817	7281222	chrm31	4342	ENSGALG00000009256	17277099	3	1918
LOC116947819	7287767	chrm31	4343	ENSGALG00000010186	30454580	3	2012
LOC116947820	7343215	chrm31	4344	ENSGALG00000008627	15979241	3	1887
PARP1	7507014	chrm31	4345	ENSGALG00000009228	17119784	3	1914
STUM	7526912	chrm31	4346	ENSGALG00000009219	17078471	3	1913
NEK2	7764581	chrm31	4351	ENSGALG00000009854	22263927	3	1964
LOC116947836	7889252	chrm31	4352	ENSGALG00000008165	3016903	3	1785
ACYP2	7889518	chrm31	4353	ENSGALG00000027632	2928699	3	1783
LOC116947843	8059206	chrm31	4356	ENSGALG00000010023	27261822	3	1989
MSH2	8133073	chrm31	4358	ENSGALG00000008962	9267919	3	1831
WDR92	8200271	chrm31	4359	ENSGALG00000008760	11863372	3	1849
CNRIP1	8228646	chrm31	4361	ENSGALG00000008757	11934921	3	1852
CEBPZ	8413518	chrm31	4362	ENSGALG00000040335	33634859	3	2040
MRPS5	8758067	chrm31	4364	ENSGALG00000008550	16246746	3	1895
LOC116947867	9873140	chrm31	4367	ENSGALG00000025738	39870600	3	2087
URB2	10323920	chrm31	4368	ENSGALG00000011101	40180104	3	2092
LOC116947877	10710547	chrm31	4371	ENSGALG00000008732	5661981	3	1818
LOC116947878	10789667	chrm31	4372	ENSGALG00000041034	18155431	3	1933
LOC116947881	10909683	chrm31	4373	ENSGALG00000030590	38559258	3	2080
LOC116947890	11179193	chrm31	4375	ENSGALG00000010733	35325056	3	2055
DTD1	11763325	chrm31	4377	ENSGALG00000008808	15469802	3	1875
LOC116947904	12180947	chrm31	4380	ENSGALG00000009877	22428234	3	1967
COG2	12510394	chrm31	4383	ENSGALG00000011114	40511302	3	2095
ERMARD	12586367	chrm31	4386	ENSGALG00000011186	41213936	3	2105
DLL1	12604089	chrm31	4387	ENSGALG00000011182	40917807	3	2104
LOC116947924	12726905	chrm31	4391	ENSGALG00000015906	80790620	3	2327
GPATCH11	12813544	chrm31	4392	ENSGALG00000010561	32134369	3	2034
GTF2H5	12926122	chrm31	4393	ENSGALG00000013733	51964606	3	2167
XDH	13012593	chrm31	4396	ENSGALG00000008701	4475543	3	1813
EPHX1	13030488	chrm31	4397	ENSGALG00000009291	17347820	3	1919
NVL	13055635	chrm31	4399	ENSGALG00000009322	17672117	3	1926
CENPE	7691521	chrm31	4349	ENSGALG00000013208	61026616	4	2851
BDH2	12694163	chrm31	4390	ENSGALG00000012338	60987632	4	2850
ARSK	6327077	chrm31	4325	ENSGALG00000014672	57629190	Z	3344
LOC116947912	12559257	chrm31	4384	ENSGALG00000015315	52089153	Z	3309
LRRC57	131043	chrm31	4278	ENSGALG00000009112	25961481	5	3700
TTC8	604092	chrm31	4283	ENSGALG00000010663	43464119	5	3842
LOC116947690	1080863	chrm31	4290	ENSGALG00000010046	36303272	5	3778
GNPNAT1	1413345	chrm31	4294	ENSGALG00000012414	58403918	5	3986
LOC116947947	2391534	chrm31	4296	ENSGALG00000039118	31437973	5	3752
C31H15orf41	2537446	chrm31	4297	ENSGALG00000009801	31766696	5	3753
LOC116947716	3223675	chrm31	4300	ENSGALG00000010323	38487610	5	3814
TMEM87A	4218095	chrm31	4308	ENSGALG00000009018	25852094	5	3696
CEP128	5190650	chrm31	4312	ENSGALG00000010562	40962655	5	3830
LOC116947958	5243014	chrm31	4313	ENSGALG00000010579	41130702	5	3833
SLC38A6	5371313	chrm31	4314	ENSGALG00000011893	54446537	5	3931
EXD2	5651890	chrm31	4315	ENSGALG00000009456	28332169	5	3725
LOC116947764	5791669	chrm31	4317	ENSGALG00000011384	49878988	5	3897
CCDC177	5843270	chrm31	4318	ENSGALG00000026215	28176305	5	3722
SAMD15	5880175	chrm31	4319	ENSGALG00000010457	39416972	5	3822
DNAL1	5881409	chrm31	4320	ENSGALG00000028568	26392403	5	3706
VPS39	5933682	chrm31	4321	ENSGALG00000008991	25827301	5	3695
TMEM179	6163315	chrm31	4324	ENSGALG00000011590	51605594	5	3912
LOC116947783	6369936	chrm31	4326	ENSGALG00000009562	29169648	5	3735
LOC116947790	6596579	chrm31	4327	ENSGALG00000009844	32480477	5	3756
LOC116947793	6660575	chrm31	4331	ENSGALG00000010034	36286597	5	3776
GCHFR	6968720	chrm31	4334	ENSGALG00000032239	1225083	5	3494
RMDN3	6971851	chrm31	4335	ENSGALG00000035242	1220816	5	3493
GSTZ1	7261969	chrm31	4341	ENSGALG00000010432	39387368	5	3820
LOC116947827	7605080	chrm31	4347	ENSGALG00000011330	49625614	5	3890
SPTLC2	7635742	chrm31	4348	ENSGALG00000031928	39531939	5	3825
ATXN3	7762715	chrm31	4350	ENSGALG00000010766	44773968	5	3858
LOC116947842	7953930	chrm31	4355	ENSGALG00000040156	44535237	5	3853
NRDE2	8075801	chrm31	4357	ENSGALG00000010677	44036319	5	3848
FOXG1	8639374	chrm31	4363	ENSGALG00000036364	33738910	5	3760
LOC116947861	9095001	chrm31	4365	ENSGALG00000011581	50931833	5	3911
LOC116947875	10607784	chrm31	4370	ENSGALG00000010589	42391305	5	3835
LOC116947885	11082932	chrm31	4374	ENSGALG00000010747	44711483	5	3856
LOC116947891	11280387	chrm31	4376	ENSGALG00000011646	51984129	5	3917
LOC103091747	11996580	chrm31	4378	ENSGALG00000010974	45911817	5	3871
LOC116947905	12301446	chrm31	4381	ENSGALG00000011861	54104268	5	3928
PPP1R13B	12346497	chrm31	4382	ENSGALG00000011548	50750275	5	3908
VPS18	12562018	chrm31	4385	ENSGALG00000008496	24519456	5	3681
CHP1	12665391	chrm31	4389	ENSGALG00000008569	24756732	5	3685
CGRRF1	12942508	chrm31	4395	ENSGALG00000012206	56641644	5	3960
VPS51	13055280	chrm31	4398	ENSGALG00000004166	1876969	5	3508
KMO	4269362	chrm31	4309	ENSGALG00000007503	7165129	7	4044
NAA20	6657495	chrm31	4330	ENSGALG00000012587	36710534	7	4293
LOC116947723	3522953	chrm31	4303	ENSGALG00000026471	4390638	8	4633
BLM	10351875	chrm31	4369	ENSGALG00000008256	20364102	10	5326
LOC116947934	12942466	chrm31	4394	ENSGALG00000044199	2646825	14	5946
LOC116947902	12030737	chrm31	4379	ENSGALG00000032916	8146875	15	6446
POLA2	6990351	chrm31	4336	ENSGALG00000030099	6579564	33	7221
NXF1	7078365	chrm31	4338	ENSGALG00000032057	6519412	33	7219
NT5C1A	399913	chrm31	4280	ENSGALG00000003816	5652023	23	7570
TAF11	12665124	chrm31	4388	ENSGALG00000002735	4272222	26	7667
NIT1	13090150	chrm31	4400	ENSGALG00000007585	480199	25	7886
SIRT2	6636611	chrm31	4329	ENSGALG00000029761	101825	32	7977
EIF3K	7900945	chrm31	4354	ENSGALG00000029343	67697	32	7975
ECH1	9383296	chrm31	4366	ENSGALG00000030164	92453	32	7976
DYRK1A	466398	chrm32	4403	ENSGALG00000016053	108470895	1	646
SLC10A2	514615	chrm32	4404	ENSGALG00000016858	144099551	1	804
VPS26C	544574	chrm32	4405	ENSGALG00000016052	108421241	1	645
LOC116948063	1076486	chrm32	4409	ENSGALG00000015351	87881272	1	580
LOC116948122	6510059	chrm32	4431	ENSGALG00000016198	111057817	1	660
LOC116948132	6786945	chrm32	4433	ENSGALG00000033889	79997431	1	524
LOC116948150	8824192	chrm32	4443	ENSGALG00000016199	111071769	1	661
LOC116948040	9076125	chrm32	4448	ENSGALG00000015094	83692164	1	550
LOC116948162	9771816	chrm32	4450	ENSGALG00000015084	81625125	1	549
LOC116948043	10157884	chrm32	4454	ENSGALG00000015492	93930207	1	607
LOC116948170	10205519	chrm32	4455	ENSGALG00000016196	111035262	1	659
LOC116948172	10253975	chrm32	4456	ENSGALG00000015346	86521571	1	578
LOC116948173	10393969	chrm32	4457	ENSGALG00000016157	110541742	1	655
LOC116948182	11225788	chrm32	4461	ENSGALG00000015458	93259643	1	600
LOC116948190	11326344	chrm32	4464	ENSGALG00000014997	80972874	1	542
TMEM45B	11496238	chrm32	4469	ENSGALG00000015293	86036844	1	571
LOC116948204	11697965	chrm32	4470	ENSGALG00000015079	81573670	1	548
LOC116948210	12508478	chrm32	4474	ENSGALG00000032247	81054213	1	543
LOC116948219	12864791	chrm32	4477	ENSGALG00000014812	80093005	1	527
LOC116948230	13034560	chrm32	4482	ENSGALG00000015701	100685484	1	615
CARNMT1	5025333	chrm32	4422	ENSGALG00000015155	36845893	Z	3255
PEX16	683409	chrm32	4407	ENSGALG00000008421	24156325	5	3678
LOC116948187	11273514	chrm32	4462	ENSGALG00000005914	18647534	6	4427
LOC116948083	3546589	chrm32	4417	ENSGALG00000023542	6609227	21	7376
LOC116948049	385019	chrm32	4402	ENSGALG00000001181	1097585	24	7408
BSX	605117	chrm32	4406	ENSGALG00000006515	3127753	24	7427
NFRKB	880717	chrm32	4408	ENSGALG00000001306	1568477	24	7411
JAM3	1580123	chrm32	4411	ENSGALG00000001472	2520518	24	7416
REXO2	1655559	chrm32	4412	ENSGALG00000035980	4595092	24	7450
RBM7	1656181	chrm32	4413	ENSGALG00000007017	4592247	24	7449
HSPA8	1702332	chrm32	4414	ENSGALG00000006512	3102874	24	7426
THYN1	1883788	chrm32	4415	ENSGALG00000001529	2590683	24	7420
ACAD8	1905130	chrm32	4416	ENSGALG00000001557	2590527	24	7419
GLB1L2	3745340	chrm32	4418	ENSGALG00000001604	2597819	24	7421
LOC116948091	3922857	chrm32	4419	ENSGALG00000037407	446379	24	7404
LOC116948092	4173171	chrm32	4420	ENSGALG00000035419	382201	24	7398
LOC116948094	4904548	chrm32	4421	ENSGALG00000030027	4240692	24	7439
LOC116948102	5227806	chrm32	4423	ENSGALG00000007298	5274470	24	7454
ABCG4	5348204	chrm32	4424	ENSGALG00000006795	4310313	24	7440
LOC116948035	5406665	chrm32	4425	ENSGALG00000007685	5619306	24	7465
HMBS	5866444	chrm32	4426	ENSGALG00000042939	77077	24	7387
DPAGT1	5929034	chrm32	4427	ENSGALG00000032420	59462	24	7384
C2CD2L	5933525	chrm32	4428	ENSGALG00000034014	63087	24	7385
LOC116948120	6302289	chrm32	4429	ENSGALG00000007409	5451642	24	7457
LOC116948121	6502571	chrm32	4430	ENSGALG00000006494	3036108	24	7425
UBE4A	6572981	chrm32	4432	ENSGALG00000031134	4441513	24	7445
CEP164	6801554	chrm32	4434	ENSGALG00000007310	5276095	24	7455
LOC116948135	6882576	chrm32	4435	ENSGALG00000040857	3587794	24	7431
LOC116948137	7199824	chrm32	4436	ENSGALG00000007314	5399942	24	7456
HTR3A	7416303	chrm32	4437	ENSGALG00000007004	4489762	24	7447
LOC116948139	7461768	chrm32	4438	ENSGALG00000038540	4569876	24	7448
DRD2	7783560	chrm32	4439	ENSGALG00000007794	5740653	24	7472
SORL1	8452420	chrm32	4440	ENSGALG00000006598	3556074	24	7429
UBASH3B	8605004	chrm32	4441	ENSGALG00000006567	3221633	24	7428
LOC116948149	8800943	chrm32	4442	ENSGALG00000036873	89437	24	7388
LOC116948152	8863629	chrm32	4444	ENSGALG00000006922	4447599	24	7446
TRAPPC4	8936118	chrm32	4445	ENSGALG00000007707	5665121	24	7467
SLC37A4	8965890	chrm32	4446	ENSGALG00000007716	5675589	24	7469
LOC116948156	8973540	chrm32	4447	ENSGALG00000006818	4420428	24	7443
LOC116948158	9349972	chrm32	4449	ENSGALG00000001442	2396494	24	7415
NKAPD1	9884968	chrm32	4451	ENSGALG00000007882	6183667	24	7478
DIXDC1	9929219	chrm32	4453	ENSGALG00000007929	6228780	24	7480
NCAM1	10678241	chrm32	4458	ENSGALG00000007839	5892244	24	7474
STT3A	11155369	chrm32	4459	ENSGALG00000042730	417284	24	7400
LOC116948183	11177243	chrm32	4460	ENSGALG00000006490	2897356	24	7424
SC5D	11325588	chrm32	4463	ENSGALG00000037065	3564721	24	7430
ZPR1	11383304	chrm32	4465	ENSGALG00000007101	5133510	24	7452
DDX6	11441498	chrm32	4467	ENSGALG00000033064	5594291	24	7464
LOC116948197	11444066	chrm32	4468	ENSGALG00000007868	6160788	24	7476
LOC116948045	11819961	chrm32	4471	ENSGALG00000001407	1706344	24	7413
GRIK5	12586882	chrm32	4475	ENSGALG00000006638	3740700	24	7433
TTC12	12821783	chrm32	4476	ENSGALG00000007833	5808918	24	7473
IFT46	12880183	chrm32	4478	ENSGALG00000007438	5513390	24	7462
LOC116948224	12937918	chrm32	4479	ENSGALG00000021272	5458260	24	7458
LOC116948226	12977016	chrm32	4480	ENSGALG00000007412	5477522	24	7459
CHEK1	12997211	chrm32	4481	ENSGALG00000042418	410226	24	7399
RPUSD4	13082222	chrm32	4483	ENSGALG00000024326	343618	24	7396
IGSF9B	1447778	chrm32	4410	ENSGALG00000031193	3867658	25	7931
TOMM40	11383674	chrm32	4466	ENSGALG00000038400	3929942	25	7932
LOC116948208	12395106	chrm32	4472	ENSGALG00000039163	2543326	25	7899
LOC116948213	12443595	chrm32	4473	ENSGALG00000000669	2520991	25	7897
