s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
EA49283	77416352	chr9	5048	LOC116945757	4560695	chrm25	3978
EA50852	83575888	chr9	5078	LOC116945937	8492476	chrm25	4019
EA48950	83950439	chr9	5079	ITFG1	8695797	chrm25	4020
EA51416	83958181	chr9	5080	TIMM21	8448256	chrm25	4018
EA50071	84004740	chr9	5081	TMEM231	8432672	chrm25	4017
EA47063	84046918	chr9	5082	DSEL	8400381	chrm25	4015
EA49723	84221838	chr9	5083	PFDN4	8329827	chrm25	4014
EA50261	84325795	chr9	5084	LOC116945928	8210868	chrm25	4013
EA47357	84440812	chr9	5086	COQ9	7169684	chrm25	3998
EA50959	84635984	chr9	5087	LOC116945905	7252725	chrm25	3999
EA51004	86009731	chr9	5090	LOC116945743	1887924	chrm25	3933
EA49390	86649585	chr9	5094	DNAH5	3565520	chrm25	3960
EA49493	86829363	chr9	5095	LOC116945862	3795328	chrm25	3961
EA47579	87094477	chr9	5097	LOC116945898	6964947	chrm25	3995
EA46909	87193734	chr9	5098	LOC116945900	7054289	chrm25	3997
EA50006	87410238	chr9	5099	ANLN	8148196	chrm25	4012
EA50494	88276465	chr9	5104	LOC116945775	5238159	chrm25	3987
EA47493	88452604	chr9	5105	TK2	5120944	chrm25	3986
EA48650	88452771	chr9	5106	LOC116945800	5263589	chrm25	3988
EA49979	88593264	chr9	5107	SLC7A5	4945661	chrm25	3985
EA50531	90703694	chr9	5111	LOC116945801	5866099	chrm25	3991
EA51247	92609357	chr9	5114	LOC116945890	6461261	chrm25	3992
EA51168	93137730	chr9	5115	BOLA3	6835020	chrm25	3993
EA46929	93267242	chr9	5117	LOC116945896	6959826	chrm25	3994
EA51149	113340463	chr9	5205	LOC116945917	7602445	chrm25	4006
EA49162	113483276	chr9	5206	NIPSNAP3A	7555876	chrm25	4004
EA46848	113483922	chr9	5207	CNOT1	13108049	chrm25	4060
EA51381	113924252	chr9	5210	ZFAT	13147933	chrm25	4061
EA50321	114734500	chr9	5212	LOC116945941	8934603	chrm25	4022
EA49592	127319936	chr9	5289	DRC1	6515661	chrm27	4112
EA49541	32823185	chr9	4878	TM7SF2	1881329	chrm29	4319
EA50493	106252554	chr9	5157	PRDX5	4403530	chrm29	4335
EA50009	110714126	chr9	5191	LOC116947139	1031191	chrm29	4317
EA50342	129533958	chr9	5309	RECQL4	5170718	chrm29	4338
EA47428	34764489	chr9	4893	LOC116946182	3989614	chrm26	4638
EA51288	27042609	chr9	4856	LOC116947882	10940425	chrm31	4834
EA46939	49811210	chr9	4953	DLL1	12604089	chrm31	4853
EA50226	51015838	chr9	4961	LOC116947764	5791669	chrm31	4758
EA51177	107947169	chr9	5169	LOC116947703	1639509	chrm31	4724
EA48179	117953439	chr9	5228	LOC116947790	6596579	chrm31	4772
EA46930	129129313	chr9	5302	HTR3A	7416303	chrm32	4908
EA50878	1451809	chr9	4785	LOC116948297	2076275	chrm33	4973
EA50875	31926113	chr9	4873	LOC116948509	11820011	chrm33	5080
EA51147	66357328	chr9	5001	TERT	12038581	chrm36	5407
EA50311	34159946	chr9	4887	NLE1	9360838	chrm38	5674
EA50669	34214935	chr9	4888	HGH1	10073602	chrm38	5685
EA46958	34223478	chr9	4889	RUSF1	15899	chrm38	5554
EA48745	36354046	chr9	4901	VPS9D1	1371723	chrm38	5572
EA49977	80911099	chr9	5064	LOC116950433	886749	chrm39	5717
EA47162	83402750	chr9	5076	LOC116950717	11642837	chrm40	5911
EA51488	122034410	chr9	5255	NDUFAF2	6933161	chrm40	5869
EA47547	125372216	chr9	5270	LOC116951082	2580999	chrm41	6010
EA50904	119603536	chr9	5236	RAB22A	8326951	chrm43	6228
EA50042	22010137	chr9	4841	OGFOD1	9793801	chrm45	6318
EA49703	63090509	chr9	4989	LOC116952180	9995089	chrm45	6325
EA49231	110267892	chr9	5186	LOC116952142	9904898	chrm45	6322
EA47855	110444024	chr9	5187	RALGAPB	8390680	chrm45	6312
EA48996	110478017	chr9	5188	NAGPA	10206678	chrm45	6333
EA49065	110927471	chr9	5192	C45H5orf22	10055472	chrm45	6329
EA48500	110975266	chr9	5193	LOC116952094	10125282	chrm45	6330
EA49305	111024830	chr9	5194	LOC116952030	10169498	chrm45	6331
EA48180	111039349	chr9	5195	NELFCD	10055336	chrm45	6328
EA48553	111379075	chr9	5196	LOC116952196	10021845	chrm45	6326
EA48612	111468157	chr9	5197	TM9SF1	492933	chrm45	6262
EA48453	111581906	chr9	5198	LDLRAD4	273148	chrm45	6260
EA49837	111706054	chr9	5199	CEP192	118916	chrm45	6259
EA48146	111766973	chr9	5200	LOC116952039	3106969	chrm45	6282
EA47584	111894750	chr9	5201	LOC116952116	5909290	chrm45	6295
EA48012	112039066	chr9	5202	LOC116952120	7226059	chrm45	6306
EA49053	112068796	chr9	5203	TRAPPC8	7240294	chrm45	6307
EA50157	123414490	chr9	5260	PSMG2	6330235	chrm45	6301
EA51076	123426513	chr9	5261	SPIDR	6408435	chrm45	6302
EA49880	123691242	chr9	5262	LOC116952117	6153954	chrm45	6299
EA48248	124087127	chr9	5265	LOC116952044	6917650	chrm45	6305
EA48054	124616323	chr9	5266	ZFAND1	471075	chrm45	6261
EA49571	124666739	chr9	5267	LOC116952033	7685851	chrm45	6309
EA47367	125053017	chr9	5268	LOC116952026	10411969	chrm45	6336
EA47429	125298456	chr9	5269	LOC116952125	10382126	chrm45	6335
EA50688	125435785	chr9	5271	BEAN1	3599897	chrm45	6285
EA48863	125667957	chr9	5272	PIGU	3162766	chrm45	6283
EA49460	125725053	chr9	5273	MAP1LC3A	2903656	chrm45	6280
EA50246	125807559	chr9	5274	TBC1D31	10186200	chrm45	6332
EA48314	125808223	chr9	5275	LOC116952171	10746430	chrm45	6338
EA51095	125830871	chr9	5276	NUDCD1	10206701	chrm45	6334
EA50425	125937360	chr9	5277	BBS2	2251183	chrm45	6277
EA50362	126185108	chr9	5278	TCAIM	8534253	chrm45	6313
EA50584	126395561	chr9	5280	CARMIL1	10671943	chrm45	6337
EA46800	126684661	chr9	5281	LOC116952078	5936588	chrm45	6296
EA47247	126823346	chr9	5282	LOC116952069	6041242	chrm45	6297
EA47888	126921364	chr9	5283	DPM1	6145474	chrm45	6298
EA48273	126940636	chr9	5284	RBFA	1951093	chrm45	6272
EA49346	127055029	chr9	5285	LOC116952127	1029096	chrm45	6267
EA47978	127068031	chr9	5286	UBE2C	1427473	chrm45	6268
EA48521	127151954	chr9	5287	PDCD5	1998511	chrm45	6273
EA50945	127170690	chr9	5288	CCNDBP1	798455	chrm45	6265
EA49805	127320192	chr9	5290	TRPC4AP	2210181	chrm45	6276
EA46826	127390159	chr9	5291	LOC116952095	955912	chrm45	6266
EA50772	127467442	chr9	5292	OTUD6B	797844	chrm45	6264
EA48966	127765840	chr9	5293	LOC116952059	2163377	chrm45	6274
EA48794	128047539	chr9	5294	MRPL3	118829	chrm45	6258
EA47510	128249719	chr9	5295	LOC116952110	1797064	chrm45	6271
EA46834	128306894	chr9	5296	ATP9B	1686518	chrm45	6270
EA50137	128575741	chr9	5297	MROH1	8595045	chrm45	6315
EA51514	128615469	chr9	5298	LOC116952106	8662287	chrm45	6316
EA49695	128785310	chr9	5300	LOC116952036	10924513	chrm45	6342
EA48608	129210161	chr9	5303	SAMHD1	8566422	chrm45	6314
EA49860	129433541	chr9	5305	FARS2	11114328	chrm45	6343
EA49186	129433856	chr9	5306	LYRM4	11114431	chrm45	6344
EA51245	129477771	chr9	5307	LOC116952148	11203060	chrm45	6345
EA50947	129700343	chr9	5310	LOC116952082	5645745	chrm45	6292
EA48782	129716263	chr9	5311	LOC116952050	5606597	chrm45	6291
EA47636	129797322	chr9	5312	LOC116952061	3899470	chrm45	6286
EA46866	130004137	chr9	5313	NSMAF	4174368	chrm45	6287
EA51427	130059946	chr9	5314	RMDN1	9942453	chrm45	6324
EA47461	130369546	chr9	5315	LOC116952052	4321804	chrm45	6288
EA48219	130611550	chr9	5316	LOC116952053	4524919	chrm45	6289
EA51274	132386396	chr9	5317	LOC116952058	5270428	chrm45	6290
EA49127	133153843	chr9	5319	LOC116952083	2867429	chrm45	6279
EA51002	133471513	chr9	5320	LOC116952047	2642895	chrm45	6278
EA51034	133650318	chr9	5321	LOC116952134	10800737	chrm45	6339
EA49536	133875471	chr9	5322	LOC116952108	577837	chrm45	6263
EA50243	134220523	chr9	5323	EIF2S2	10835024	chrm45	6340
EA48768	134298366	chr9	5324	LOC116952115	5808476	chrm45	6293
EA50637	134444383	chr9	5325	LOC116952141	9921866	chrm45	6323
EA51350	134757094	chr9	5326	CEP76	6330118	chrm45	6300
EA49465	134760075	chr9	5327	PEX2	7890552	chrm45	6311
EA46889	135087325	chr9	5328	GSS	9864090	chrm45	6321
EA51337	76771087	chr9	5044	HSD17B10	4683365	chrm46	6373
EA48417	81175595	chr9	5066	LOC116952449	7355661	chrm47	6617
EA49396	82498436	chr9	5070	ACOT9	7660358	chrm47	6621
EA51258	82647944	chr9	5071	ZFX	7659293	chrm47	6620
EA48276	96832606	chr9	5130	LOC116952631	398956	chrm47	6548
EA50876	97939467	chr9	5134	LOC116952618	516087	chrm47	6549
EA48787	110676521	chr9	5189	ORC5	3045216	chrm48	6781
EA48780	93482818	chr9	5118	LOC116953270	10776996	chrm50	6994
EA49200	128672002	chr9	5299	AGA	936426	chrm50	6914
EA50649	82059405	chr9	5069	TOE1	7743414	chrm52	7050
EA49987	114443742	chr9	5211	LRRC23	5934446	chrm52	7037
EA48799	7975672	chr9	4806	LOC116953942	3451790	chrm53	7116
EA50732	65395817	chr9	4996	LOC116954174	6135467	chrm54	7244
EA50505	119789902	chr9	5238	SLC12A7	2200354	chrm54	7197
EA47773	129487200	chr9	5308	LOC116954232	920904	chrm54	7181
EA47104	56261410	chr9	4972	GPC5	8893011	chrm55	7348
EA47665	68548459	chr9	5020	SERPINH1	8187737	chrm55	7337
EA48836	97094502	chr9	5132	SELENOT	7861675	chrm55	7331
EA50190	98662894	chr9	5138	LOC116954517	4666491	chrm55	7308
EA47423	33410407	chr9	4882	ERCC4	5502996	chrm58	7546
EA49190	30100257	chr9	4866	LOC116954935	4740659	chrm57	7630
EA47318	8993927	chr9	4808	LOC116955591	5684281	chrm60	7728
EA47800	123725130	chr9	5263	ANKRD60	1291111	chrm60	7695
EA47309	123750164	chr9	5264	NDUFV2	1291300	chrm60	7696
EA51030	35349474	chr9	4895	LOC116955977	1645922	chrm63	7880
EA50774	35472571	chr9	4897	ASTE1	1609640	chrm63	7879
EA47414	36345849	chr9	4900	LOC116956177	492008	chrm63	7864
EA50090	57557365	chr9	4977	PNKP	1157712	chrm63	7870
EA48426	57659369	chr9	4978	MTHFSD	1108803	chrm63	7869
EA46860	62828769	chr9	4986	LOC116956001	8120328	chrm63	7941
EA48881	63377672	chr9	4991	ZC3H3	2924596	chrm63	7893
EA48241	65394708	chr9	4995	NUDT19	1821658	chrm63	7882
EA48781	66103764	chr9	4999	ANKRD27	1973410	chrm63	7885
EA49443	66549828	chr9	5002	NPEPL1	3947636	chrm63	7900
EA51448	66950155	chr9	5004	MVD	1609141	chrm63	7878
EA46813	67125505	chr9	5006	LOC103091757	1479118	chrm63	7877
EA46999	68169103	chr9	5014	TTI1	5111265	chrm63	7913
EA51399	69122103	chr9	5025	PRMT5	918151	chrm63	7867
EA48127	69743960	chr9	5026	LOC116955988	5111931	chrm63	7914
EA47797	69965381	chr9	5028	DPY19L3	337224	chrm63	7860
EA48189	70404001	chr9	5031	LOC116956013	5620757	chrm63	7919
EA49678	70631629	chr9	5032	LOC116956093	712112	chrm63	7866
EA47963	72725497	chr9	5034	LOC116955985	4136091	chrm63	7901
EA49917	74435459	chr9	5036	FEN1	1283186	chrm63	7874
EA48617	74798860	chr9	5038	LOC116956017	5663328	chrm63	7922
EA50537	74986229	chr9	5039	RIPOR1	1106685	chrm63	7868
EA47112	76954107	chr9	5045	LOC116956016	5686545	chrm63	7923
EA50456	77301474	chr9	5046	LOC116956078	2347889	chrm63	7890
EA49887	84425449	chr9	5085	POLR2C	5585380	chrm63	7918
EA47411	85491060	chr9	5088	LOC116956073	5648460	chrm63	7920
EA51082	86000443	chr9	5089	CIAPIN1	5661733	chrm63	7921
EA50415	86344262	chr9	5093	LOC116956042	1679828	chrm63	7881
EA51003	86878598	chr9	5096	LOC116956132	6250536	chrm63	7935
EA48313	87503807	chr9	5100	SNRPB	6244684	chrm63	7934
EA49164	87625302	chr9	5101	MIS12	6151623	chrm63	7933
EA48323	87631780	chr9	5102	EXOC3	6151459	chrm63	7932
EA50128	87853406	chr9	5103	LOC116956033	6068499	chrm63	7930
EA49598	88928334	chr9	5108	SLC7A9	458209	chrm63	7863
EA50723	88983745	chr9	5109	LOC116956168	5829754	chrm63	7927
EA47023	90096599	chr9	5110	LOC116955992	5459763	chrm63	7915
EA47044	91686547	chr9	5112	LOC116956003	378990	chrm63	7861
EA50689	91827743	chr9	5113	LOC116956005	424540	chrm63	7862
EA49864	93239659	chr9	5116	CNEP1R1	5773570	chrm63	7925
EA49839	93521866	chr9	5119	HEATR3	5781739	chrm63	7926
EA49829	113296008	chr9	5204	LOC116956148	6360081	chrm63	7936
EA50525	113677027	chr9	5208	LOC116956071	626422	chrm63	7865
EA50831	133123318	chr9	5318	SUPT16H	5872931	chrm63	7928
EA48970	38354033	chr9	4911	SUCLA2	6778551	chrm64	8036
EA48896	38839668	chr9	4912	PSMD1	6595065	chrm64	8035
EA47354	39024929	chr9	4913	LOC116956291	6578811	chrm64	8034
EA50557	39709071	chr9	4915	LOC116956258	2539600	chrm64	8010
EA50724	40614760	chr9	4916	LOC116956351	5075946	chrm64	8027
EA47390	40926886	chr9	4917	LOC116956342	2810774	chrm64	8011
EA47984	41791351	chr9	4922	LOC116956305	4992804	chrm64	8026
EA47811	41817719	chr9	4923	LOC116956314	4862293	chrm64	8023
EA48327	42004863	chr9	4924	LOC116956312	4773684	chrm64	8022
EA51205	54471118	chr9	4970	CLYBL	912477	chrm64	8003
EA51475	55571463	chr9	4971	LOC116956257	1560321	chrm64	8006
EA47782	79603916	chr9	5057	DOCK9	455161	chrm64	8000
EA47320	79904692	chr9	5058	LOC116956295	331700	chrm64	7999
EA48140	80563387	chr9	5060	LOC116956328	546842	chrm64	8001
EA48544	80868575	chr9	5063	SAP130	76920	chrm64	7998
EA50800	82781674	chr9	5072	MB21D2	4740819	chrm64	8019
EA48386	82879471	chr9	5073	LOC116956315	4716275	chrm64	8018
EA48831	82940701	chr9	5074	ERCC5	4716260	chrm64	8017
EA49911	83124032	chr9	5075	LOC103091801	4688082	chrm64	8016
EA48802	96635291	chr9	5129	LOC116956246	5962261	chrm64	8031
EA48828	96953817	chr9	5131	LOC116956276	6264522	chrm64	8032
EA51503	97109594	chr9	5133	TMTC4	5956897	chrm64	8030
EA51070	97951148	chr9	5135	GTF2F2	5627413	chrm64	8029
EA48265	98011102	chr9	5136	SLC25A30	929837	chrm64	8004
EA49627	98251437	chr9	5137	LOC116956288	2201738	chrm64	8007
EA50408	99806928	chr9	5140	LOC116956274	6881102	chrm64	8040
EA48303	99909187	chr9	5141	EIF4E2	6822400	chrm64	8039
EA49549	99956901	chr9	5142	MED4	6821527	chrm64	8038
EA51421	99966005	chr9	5143	LOC116956322	6807079	chrm64	8037
EA46849	100137092	chr9	5144	BOK	4379276	chrm64	8015
EA47156	101353769	chr9	5145	COG6	900423	chrm64	8002
EA50902	101451718	chr9	5146	MRE11	5239104	chrm64	8028
EA51431	101546801	chr9	5148	CUL4B	2307682	chrm64	8008
EA46859	102331685	chr9	5150	LOC116956244	1103771	chrm64	8005
EA46875	69965937	chr9	5029	UFL1	5971293	chrm66	8066
EA48249	67769480	chr9	5010	KRI1	5870456	chrm67	8106
EA50680	80109665	chr9	5059	LOC116956814	252618	chrm67	8074
EA12968	27612020	chr10	5430	LOC116940825	32512418	chrm1	290
EA10428	48288370	chr10	5517	LOC116938684	21484046	chrm1	162
EA10676	73467146	chr10	5601	LOC116952159	17738872	chrm1	124
EA09017	123927200	chr10	5802	LOC116957900	19670992	chrm1	140
EA10720	126622951	chr10	5815	LAMTOR2	32935122	chrm1	297
EA09166	126623519	chr10	5816	VPS45	33480729	chrm1	307
EA12080	126696751	chr10	5817	LOC116940817	32487163	chrm1	289
EA11267	36288486	chr10	5471	INTS12	14505767	chrm3	696
EA12701	36294771	chr10	5472	C3HXorf56	15789584	chrm3	723
EA11672	36403270	chr10	5473	ZCCHC10	15747126	chrm3	721
EA10965	49715118	chr10	5529	EXOSC6	19306782	chrm3	773
EA12021	57649664	chr10	5556	PIGB	15295862	chrm3	712
EA10208	66109442	chr10	5586	EIF3H	26397	chrm3	540
EA10511	75800132	chr10	5613	NOP10	25555878	chrm3	848
EA09597	56968989	chr10	5552	LOC116938791	18894037	chrm4	1043
EA10106	2402256	chr10	5346	LZTR1	16932085	chrm5	1199
EA12898	97831865	chr10	5673	SPAG7	5254635	chrm5	1093
EA09204	21631232	chr10	5398	SLC24A3	14956928	chrm6	1443
EA11076	28580266	chr10	5435	LOC116939511	7736557	chrm6	1358
EA11299	30330280	chr10	5440	LOC116939535	9379940	chrm6	1371
EA09395	98510444	chr10	5678	LOC116939667	16491380	chrm6	1461
EA11680	2201957	chr10	5345	POLE	16236991	chrm10	2001
EA09886	36265844	chr10	5470	RNLS	4336708	chrm8	2034
EA12834	99954807	chr10	5685	CBR1	4432091	chrm8	2038
EA10903	756521	chr10	5336	LOC116941782	13648843	chrm12	2371
EA09501	970282	chr10	5337	LOC116941692	13537202	chrm12	2370
EA12095	1137243	chr10	5338	TYMS	13895917	chrm12	2373
EA11892	1450162	chr10	5339	MIB1	13885358	chrm12	2372
EA13136	1479909	chr10	5340	ARFRP1	15043995	chrm12	2388
EA09217	1480985	chr10	5341	LOC116941698	13921678	chrm12	2374
EA11007	1621768	chr10	5342	LOC116941742	15034372	chrm12	2387
EA09417	3571961	chr10	5349	LOC116941504	1358112	chrm12	2292
EA09040	3641221	chr10	5350	MRS2	1374178	chrm12	2293
EA12620	3642220	chr10	5351	CDKAL1	15097217	chrm12	2390
EA09050	10699493	chr10	5368	LOC116941488	690952	chrm12	2291
EA09727	10713850	chr10	5369	LOC116941562	3629995	chrm12	2314
EA09399	23706844	chr10	5407	GLYCTK	3521991	chrm12	2308
EA12998	58265502	chr10	5562	MEP1B	60590	chrm12	2285
EA11790	58320114	chr10	5563	RTEL1	13369483	chrm12	2368
EA11736	58611984	chr10	5564	LOC116941601	8081528	chrm12	2332
EA11118	58662083	chr10	5565	MTMR9	8054464	chrm12	2331
EA09851	58687941	chr10	5566	LOC116941598	8047016	chrm12	2330
EA12108	58980847	chr10	5567	LOC116941596	7915399	chrm12	2329
EA10890	59117370	chr10	5568	LOC116941672	12772846	chrm12	2358
EA09468	59188568	chr10	5569	LOC116941659	11534739	chrm12	2353
EA11209	59562204	chr10	5570	LOC116941780	11450468	chrm12	2351
EA12487	59781704	chr10	5571	MCM3	11389832	chrm12	2350
EA10338	59956728	chr10	5572	LOC116941655	11299779	chrm12	2349
EA09484	60370228	chr10	5573	CARD18	11121186	chrm12	2348
EA11923	60843094	chr10	5574	LOC116941641	10824562	chrm12	2346
EA12464	61583073	chr10	5575	LOC116941638	10213902	chrm12	2344
EA12698	62481017	chr10	5576	LOC116941634	9909212	chrm12	2343
EA10990	63928697	chr10	5577	ITGB1BP1	9540219	chrm12	2341
EA11255	63936561	chr10	5578	VPS13B	10772014	chrm12	2345
EA10356	64458297	chr10	5579	LOC116941626	9377874	chrm12	2340
EA11611	64586027	chr10	5581	LOC116941625	9287909	chrm12	2339
EA12569	65315807	chr10	5582	LOC116941589	7732438	chrm12	2325
EA12093	65451507	chr10	5583	LOC116941588	7731691	chrm12	2324
EA10390	65703084	chr10	5584	LOC116941587	7594501	chrm12	2323
EA10318	65896208	chr10	5585	LOC116941583	7413987	chrm12	2322
EA10734	67444076	chr10	5587	LOC116941582	6586606	chrm12	2321
EA13101	68709824	chr10	5588	LOC116941581	6039084	chrm12	2320
EA12661	81362617	chr10	5627	LOC116941690	13422784	chrm12	2369
EA13084	81618327	chr10	5628	LOC116941747	15174170	chrm12	2391
EA09092	81791718	chr10	5629	LOC116941593	7804420	chrm12	2326
EA11968	83149099	chr10	5632	LOC116941683	13184851	chrm12	2365
EA10841	83649053	chr10	5633	RIOK1	13204348	chrm12	2366
EA12745	83762529	chr10	5634	LOC116941688	13290531	chrm12	2367
EA12308	83919216	chr10	5635	LOC116941533	2441297	chrm12	2301
EA08991	84309770	chr10	5636	COL22A1	11708672	chrm12	2354
EA11595	85554597	chr10	5637	LOC116941663	12224865	chrm12	2355
EA09474	87923078	chr10	5638	LOC116941667	12720471	chrm12	2356
EA11669	88047015	chr10	5639	VPS28	12750554	chrm12	2357
EA10394	88206904	chr10	5640	LOC116941568	4078519	chrm12	2318
EA09900	88277196	chr10	5641	LOC116941567	4050954	chrm12	2317
EA12824	88282502	chr10	5642	LOC116941566	4048804	chrm12	2316
EA12301	88463540	chr10	5643	LOC116941564	3999499	chrm12	2315
EA11276	93604639	chr10	5654	LOC116941576	4777582	chrm12	2319
EA10334	94074845	chr10	5655	LOC116941541	3102647	chrm12	2303
EA12387	94226214	chr10	5656	GCNT2	7867749	chrm12	2328
EA09095	94278774	chr10	5657	LOC116941674	12785874	chrm12	2359
EA11488	94386463	chr10	5658	LOC116941675	12818544	chrm12	2360
EA11426	94522358	chr10	5659	LOC116941679	12835893	chrm12	2361
EA12197	94666201	chr10	5660	LOC116941681	12951854	chrm12	2362
EA13169	94759412	chr10	5661	LOC116941680	13036812	chrm12	2363
EA12730	94925612	chr10	5662	GCLC	13101049	chrm12	2364
EA10198	95171712	chr10	5663	LOC116941613	8772194	chrm12	2337
EA12116	95250303	chr10	5664	LOC116941612	8745619	chrm12	2336
EA09606	96431199	chr10	5665	LOC116941609	8543975	chrm12	2335
EA10000	97201927	chr10	5666	LOC116941605	8202365	chrm12	2333
EA09548	105336372	chr10	5708	LOC116941731	12674	chrm12	2284
EA09018	105367710	chr10	5709	LOC116941707	14180069	chrm12	2378
EA10763	105527793	chr10	5710	CHRAC1	14204192	chrm12	2380
EA12796	106439682	chr10	5713	LOC116941699	13988709	chrm12	2375
EA11356	106551381	chr10	5714	LOC116941709	14222866	chrm12	2381
EA12433	106748301	chr10	5715	SF3B6	280808	chrm12	2288
EA11263	114706578	chr10	5754	SLC18B1	3434584	chrm12	2306
EA10172	118059141	chr10	5774	LOC116941543	3370709	chrm12	2304
EA11702	118116804	chr10	5775	LACTB2	3394459	chrm12	2305
EA09579	118174632	chr10	5776	ZNF451	2938045	chrm12	2302
EA12525	116552696	chr10	5764	ADAMTS12	9274205	chrm13	2497
EA09753	122202394	chr10	5788	ANKRD34C	6938720	chrm13	2462
EA09352	125260113	chr10	5808	LOC116941935	7915986	chrm13	2475
EA10562	6890012	chr10	5359	EXOC4	14827085	chrm14	2697
EA11244	11957323	chr10	5370	LOC116942418	11842510	chrm14	2651
EA13003	12167150	chr10	5371	LOC116942420	11887909	chrm14	2652
EA10220	14507515	chr10	5372	POT1	12594852	chrm14	2653
EA11435	14730000	chr10	5373	GPR37	11652873	chrm14	2649
EA11896	14803756	chr10	5374	TMEM229A	11623707	chrm14	2648
EA12946	15234551	chr10	5375	LOC116942411	11428982	chrm14	2646
EA09870	15269546	chr10	5376	LOC116942410	11417244	chrm14	2645
EA11657	15560925	chr10	5377	ZNF277	11256144	chrm14	2644
EA09496	15630310	chr10	5378	TMEM168	11222820	chrm14	2643
EA12323	15718730	chr10	5379	BMT2	11183439	chrm14	2642
EA11005	15734095	chr10	5380	LOC116942405	11178114	chrm14	2641
EA09216	15758622	chr10	5381	LOC116942404	11154071	chrm14	2640
EA10476	15866696	chr10	5382	EIF4E3	11146389	chrm14	2639
EA09576	18322992	chr10	5389	WASHC4	4746821	chrm14	2594
EA09675	18618484	chr10	5390	LOC116942314	4304505	chrm14	2592
EA13171	22191647	chr10	5400	LOC116942463	13891380	chrm14	2680
EA11140	22536622	chr10	5401	PHTF2	10124472	chrm14	2632
EA11962	22641644	chr10	5402	TMEM60	10122567	chrm14	2631
EA11826	22812874	chr10	5403	LOC116942388	10077453	chrm14	2630
EA09903	22997090	chr10	5404	PTPN12	9999117	chrm14	2629
EA09356	23316150	chr10	5405	MON2	9751674	chrm14	2628
EA10379	23620704	chr10	5406	LOC116942383	9694781	chrm14	2627
EA10463	24082321	chr10	5408	PCLO	9478498	chrm14	2626
EA12710	24425386	chr10	5409	LOC116942379	9311554	chrm14	2625
EA10341	25127522	chr10	5410	LOC116942378	9014702	chrm14	2624
EA12291	25500097	chr10	5411	LOC116942373	8784928	chrm14	2623
EA09121	25600610	chr10	5412	DCLRE1C	8650941	chrm14	2622
EA12991	25748332	chr10	5413	SUV39H2	8620070	chrm14	2621
EA11731	25843423	chr10	5414	DDX20	1365240	chrm14	2581
EA11758	26140021	chr10	5415	AASS	1635383	chrm14	2584
EA10037	26317349	chr10	5416	THOC7	1917604	chrm14	2586
EA10573	26317951	chr10	5417	MRPL42	12883529	chrm14	2661
EA12621	26409276	chr10	5418	LEMD3	12928094	chrm14	2662
EA11042	26418063	chr10	5419	WIF1	12936824	chrm14	2663
EA12700	26710162	chr10	5421	GMPPB	12655920	chrm14	2654
EA09937	27004403	chr10	5422	LOC116942416	11719755	chrm14	2650
EA12207	27009638	chr10	5423	CRADD	12854269	chrm14	2659
EA11810	27086305	chr10	5424	HEMK1	12787669	chrm14	2657
EA10430	27086946	chr10	5425	EEA1	12768465	chrm14	2656
EA11112	27248909	chr10	5426	LOC116942425	12691133	chrm14	2655
EA12415	27376714	chr10	5427	RPL18A	13020750	chrm14	2664
EA10925	27437057	chr10	5428	HSPA14	8600240	chrm14	2620
EA10131	30584338	chr10	5441	NFYB	13316704	chrm14	2669
EA09804	32376184	chr10	5448	NUDT5	7124981	chrm14	2608
EA09529	34210971	chr10	5458	LOC116942438	13101221	chrm14	2665
EA09045	34237832	chr10	5459	SLC41A2	13119532	chrm14	2666
EA09416	34327008	chr10	5460	CHST11	13279680	chrm14	2667
EA12458	34426097	chr10	5462	WDR45	13328381	chrm14	2670
EA11233	37506916	chr10	5480	LOC116942274	504538	chrm14	2578
EA12091	38434269	chr10	5482	TMEM209	14087775	chrm14	2686
EA08977	39515267	chr10	5484	QARS1	14126015	chrm14	2688
EA11053	39771162	chr10	5485	MLC1	14091674	chrm14	2687
EA12173	39867769	chr10	5486	LRRK2	14070816	chrm14	2685
EA12503	40171253	chr10	5487	LRRC17	14014370	chrm14	2683
EA12211	40176180	chr10	5488	FBXL13	13991721	chrm14	2682
EA10098	40961854	chr10	5489	LOC116942322	5423239	chrm14	2596
EA09867	41167320	chr10	5490	TUBGCP6	13967225	chrm14	2681
EA13115	41967435	chr10	5491	IMMP2L	5893226	chrm14	2598
EA10060	43049604	chr10	5493	LOC116942329	6270504	chrm14	2599
EA10986	43057449	chr10	5494	LOC116942330	6275878	chrm14	2600
EA09004	43123943	chr10	5495	GCC1	6349488	chrm14	2601
EA12482	43153914	chr10	5496	GTF3C6	6367034	chrm14	2602
EA13006	43182751	chr10	5497	LOC116942333	6434282	chrm14	2603
EA09209	43456721	chr10	5498	LOC116942323	5878265	chrm14	2597
EA09912	43838384	chr10	5500	LOC116942447	13349412	chrm14	2671
EA11377	43897440	chr10	5501	POC1A	13639213	chrm14	2674
EA08950	44096828	chr10	5502	KLHDC8B	13508544	chrm14	2673
EA10190	44334992	chr10	5503	LOC116942449	13368934	chrm14	2672
EA12079	55102045	chr10	5545	LOC116942347	6926299	chrm14	2606
EA12523	55263138	chr10	5546	RINT1	7070692	chrm14	2607
EA11938	55845839	chr10	5548	RELN	14612082	chrm14	2694
