s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
EA49880	123691242	chr9	4389	ENSGALG00000005121	7708555	20	5719
EA48863	125667957	chr9	4394	ENSGALG00000001219	601475	20	5673
EA48314	125808223	chr9	4396	ENSGALG00000006836	10514688	20	5770
EA47247	126823346	chr9	4403	ENSGALG00000007994	13478200	20	5799
EA47888	126921364	chr9	4404	ENSGALG00000017366	13384758	20	5797
EA47978	127068031	chr9	4407	ENSGALG00000026380	10508144	20	5768
EA50945	127170690	chr9	4409	ENSGALG00000004837	6715070	20	5716
EA49805	127320192	chr9	4411	ENSGALG00000003147	2557330	20	5693
EA48966	127765840	chr9	4414	ENSGALG00000003128	2544323	20	5692
EA46834	128306894	chr9	4416	ENSGALG00000007912	13107711	20	5795
EA51514	128615469	chr9	4418	ENSGALG00000031164	10480911	20	5766
EA48608	129210161	chr9	4421	ENSGALG00000001231	655765	20	5674
EA47773	129487200	chr9	4423	ENSGALG00000006788	10402171	20	5764
EA48782	129716263	chr9	4425	ENSGALG00000003568	3767098	20	5699
EA50243	134220523	chr9	4433	ENSGALG00000033196	1668651	20	5689
EA46889	135087325	chr9	4439	ENSGALG00000003281	2624554	20	5694
EA47415	137313795	chr9	4445	ENSGALG00000007986	13384664	20	5796
EA47793	256703	chr9	4004	ENSGALG00000008201	11611345	15	6008
EA49392	68858015	chr9	4198	ENSGALG00000004413	8963934	18	6114
EA47561	68874711	chr9	4199	ENSGALG00000042814	9913104	18	6153
EA50311	34159946	chr9	4092	ENSGALG00000004691	6940494	19	6463
EA49144	33940437	chr9	4090	ENSGALG00000035506	6629528	33	6664
EA48295	121373677	chr9	4381	ENSGALG00000038229	6301279	33	6657
EA51537	31601605	chr9	4078	ENSGALG00000035842	252197	24	6840
EA46930	129129313	chr9	4420	ENSGALG00000007004	4489762	24	6877
EA50498	64651620	chr9	4172	ENSGALG00000045165	3798373	23	6960
EA48589	68651002	chr9	4196	ENSGALG00000031298	3708828	22	7128
EA50299	68826189	chr9	4197	ENSGALG00000001663	1912617	22	7112
EA50169	67662666	chr9	4188	ENSGALG00000002591	3034572	28	7204
EA49505	126355650	chr9	4400	ENSGALG00000040687	414166	25	7276
EA10562	6890012	chr10	4464	ENSGALG00000008477	2511935	1	25
EA11900	11999238	chr10	4473	ENSGALG00000033589	53021720	1	320
EA10220	14507515	chr10	4475	ENSGALG00000008740	21884125	1	112
EA11435	14730000	chr10	4476	ENSGALG00000040954	21985327	1	113
EA11657	15560925	chr10	4479	ENSGALG00000009454	27142306	1	138
EA09496	15630310	chr10	4480	ENSGALG00000009443	26946874	1	136
EA12323	15718730	chr10	4481	ENSGALG00000009440	26909370	1	135
EA09216	15758622	chr10	4482	ENSGALG00000009439	26817561	1	134
EA09576	18322992	chr10	4489	ENSGALG00000028254	54284004	1	330
EA09675	18618484	chr10	4490	ENSGALG00000009825	33560542	1	162
EA11140	22536622	chr10	4499	ENSGALG00000008335	12642685	1	58
EA11962	22641644	chr10	4500	ENSGALG00000008330	12642780	1	59
EA11826	22812874	chr10	4501	ENSGALG00000008328	12700021	1	60
EA09356	23316150	chr10	4503	ENSGALG00000009795	33104537	1	159
EA10463	24082321	chr10	4505	ENSGALG00000039659	9908003	1	54
EA09121	25600610	chr10	4508	ENSGALG00000013926	8003663	1	49
EA11758	26140021	chr10	4511	ENSGALG00000008953	23009936	1	121
EA10573	26317951	chr10	4513	ENSGALG00000011293	44901268	1	222
EA12621	26409276	chr10	4514	ENSGALG00000009873	34057984	1	169
EA11042	26418063	chr10	4515	ENSGALG00000039209	34044011	1	168
EA12207	27009638	chr10	4517	ENSGALG00000011297	44934716	1	223
EA10430	27086946	chr10	4519	ENSGALG00000011280	44720507	1	220
EA10925	27437057	chr10	4520	ENSGALG00000035201	7970727	1	48
EA10131	30584338	chr10	4529	ENSGALG00000041193	54631915	1	332
EA09804	32376184	chr10	4535	ENSGALG00000013967	6858323	1	40
EA12727	34443151	chr10	4546	ENSGALG00000031681	75891432	1	449
EA12091	38434269	chr10	4563	ENSGALG00000008036	1580853	1	15
EA11053	39771162	chr10	4566	ENSGALG00000040038	20275372	1	103
EA12173	39867769	chr10	4567	ENSGALG00000007161	15199297	1	88
EA12503	40171253	chr10	4568	ENSGALG00000008298	13007014	1	64
EA12211	40176180	chr10	4569	ENSGALG00000045817	13009149	1	65
EA09867	41167320	chr10	4570	ENSGALG00000032156	20488213	1	106
EA11020	42361671	chr10	4572	ENSGALG00000009485	27428135	1	139
EA09004	43123943	chr10	4574	ENSGALG00000033149	1103222	1	5
EA09912	43838384	chr10	4577	ENSGALG00000008168	1679824	1	19
EA10190	44334992	chr10	4579	ENSGALG00000008169	1696184	1	20
EA11522	47073449	chr10	4585	ENSGALG00000017189	184077150	1	879
EA12523	55263138	chr10	4612	ENSGALG00000008123	14138451	1	77
EA10002	55588615	chr10	4613	ENSGALG00000008167	13903211	1	74
EA11938	55845839	chr10	4614	ENSGALG00000008193	13457234	1	71
EA09555	56231557	chr10	4615	ENSGALG00000008285	13085319	1	67
EA12178	56354540	chr10	4616	ENSGALG00000008081	14541325	1	80
EA11957	56699016	chr10	4618	ENSGALG00000015334	86456704	1	535
EA09597	56968989	chr10	4619	ENSGALG00000003466	62159550	1	380
EA11750	57176001	chr10	4621	ENSGALG00000003674	6811049	1	38
EA11913	57298684	chr10	4622	ENSGALG00000034198	7248737	1	44
EA10656	57676614	chr10	4624	ENSGALG00000009940	35393881	1	176
EA11833	57752363	chr10	4626	ENSGALG00000009029	23609311	1	124
EA11254	57892424	chr10	4627	ENSGALG00000009743	31563241	1	153
EA11853	57892618	chr10	4628	ENSGALG00000009747	31563283	1	154
EA11420	75953207	chr10	4673	ENSGALG00000012691	54291423	1	331
EA10819	77467701	chr10	4675	ENSGALG00000033709	45740752	1	234
EA09369	77703498	chr10	4676	ENSGALG00000011456	45909169	1	236
EA11425	79444976	chr10	4678	ENSGALG00000008032	14842549	1	82
EA10019	79714249	chr10	4679	ENSGALG00000008050	14682619	1	81
EA12018	92478339	chr10	4698	ENSGALG00000009879	34497789	1	171
EA11659	97291875	chr10	4707	ENSGALG00000015491	93900143	1	565
EA12038	97305605	chr10	4708	ENSGALG00000008288	13055478	1	66
EA11004	97965874	chr10	4713	ENSGALG00000043976	110765563	1	612
EA10521	98695322	chr10	4719	ENSGALG00000039171	60546631	1	371
EA12607	100042317	chr10	4723	ENSGALG00000016027	107912723	1	597
EA09972	105762281	chr10	4739	ENSGALG00000016232	113370871	1	629
EA11383	113526859	chr10	4774	ENSGALG00000031457	54704028	1	335
EA10953	113653742	chr10	4775	ENSGALG00000011270	44009051	1	216
EA09541	113682903	chr10	4776	ENSGALG00000011271	44031180	1	217
EA11078	114422997	chr10	4777	ENSGALG00000008776	22327497	1	114
EA12095	1137243	chr10	4447	ENSGALG00000014897	101949734	2	1425
EA11892	1450162	chr10	4448	ENSGALG00000014974	102477247	2	1431
EA09040	3641221	chr10	4457	ENSGALG00000040084	57864434	2	1270
EA12620	3642220	chr10	4458	ENSGALG00000012677	59415499	2	1273
EA11633	47004162	chr10	4584	ENSGALG00000015450	112818626	2	1473
EA12198	48552281	chr10	4591	ENSGALG00000035050	55333431	2	1254
EA12031	48693652	chr10	4592	ENSGALG00000035453	47971866	2	1226
EA10309	49715053	chr10	4598	ENSGALG00000015093	103371898	2	1439
EA12998	58265502	chr10	4630	ENSGALG00000044606	106363752	2	1446
EA11209	59562204	chr10	4637	ENSGALG00000012768	63211416	2	1292
EA10338	59956728	chr10	4639	ENSGALG00000030011	121083584	2	1510
EA12698	62481017	chr10	4640	ENSGALG00000025941	110314101	2	1458
EA11255	63936561	chr10	4642	ENSGALG00000041179	127950433	2	1550
EA11611	64586027	chr10	4645	ENSGALG00000041233	139291645	2	1608
EA12093	65451507	chr10	4647	ENSGALG00000042182	131316860	2	1568
EA10390	65703084	chr10	4648	ENSGALG00000041043	131592411	2	1569
EA10646	66109055	chr10	4649	ENSGALG00000032400	135510775	2	1579
EA10208	66109442	chr10	4650	ENSGALG00000040522	135499641	2	1578
EA10734	67444076	chr10	4651	ENSGALG00000031578	134026696	2	1576
EA13101	68709824	chr10	4652	ENSGALG00000014847	100908840	2	1419
EA10092	74089277	chr10	4663	ENSGALG00000013591	89781385	2	1382
EA13110	74123775	chr10	4664	ENSGALG00000029571	124662069	2	1525
EA10283	75383961	chr10	4671	ENSGALG00000012705	61526462	2	1282
EA13084	81618327	chr10	4682	ENSGALG00000037811	57945892	2	1271
EA09092	81791718	chr10	4683	ENSGALG00000033205	141692966	2	1611
EA12868	82920013	chr10	4686	ENSGALG00000033254	128297876	2	1552
EA10841	83649053	chr10	4688	ENSGALG00000012795	64612733	2	1298
EA08991	84309770	chr10	4691	ENSGALG00000038022	144755284	2	1615
EA09900	88277196	chr10	4692	ENSGALG00000012724	62100859	2	1287
EA11276	93604639	chr10	4701	ENSGALG00000039553	116289224	2	1489
EA09018	105367710	chr10	4737	ENSGALG00000013637	90240951	2	1388
EA10763	105527793	chr10	4738	ENSGALG00000040823	145630985	2	1618
EA11356	106551381	chr10	4742	ENSGALG00000039011	129867420	2	1564
EA13177	106755118	chr10	4744	ENSGALG00000015436	112049919	2	1471
EA11702	118116804	chr10	4793	ENSGALG00000038745	116766886	2	1493
EA11007	1621768	chr10	4450	ENSGALG00000014991	64830914	3	2076
EA09051	1849071	chr10	4451	ENSGALG00000014979	64064316	3	2075
EA12576	2425759	chr10	4455	ENSGALG00000036790	74820	3	1634
EA09417	3571961	chr10	4456	ENSGALG00000028709	95000775	3	2209
EA12115	4677527	chr10	4462	ENSGALG00000009843	22145669	3	1814
EA11520	4681606	chr10	4463	ENSGALG00000009837	22145700	3	1815
EA09050	10699493	chr10	4470	ENSGALG00000016608	105444374	3	2273
EA09727	10713850	chr10	4471	ENSGALG00000016605	105427984	3	2271
EA10978	15935843	chr10	4484	ENSGALG00000008957	9383315	3	1693
EA09732	17219844	chr10	4485	ENSGALG00000008937	9563167	3	1695
EA11531	18171959	chr10	4488	ENSGALG00000008609	4406322	3	1672
EA12835	18885987	chr10	4491	ENSGALG00000009990	26317142	3	1841
EA11367	21216929	chr10	4495	ENSGALG00000026999	5652611	3	1679
EA09204	21631232	chr10	4497	ENSGALG00000008445	4055974	3	1664
EA10582	21911703	chr10	4498	ENSGALG00000008372	3591719	3	1661
EA11843	27689142	chr10	4521	ENSGALG00000016512	104402322	3	2246
EA10721	30101192	chr10	4524	ENSGALG00000009246	17212578	3	1774
EA10371	30131574	chr10	4525	ENSGALG00000009233	17153511	3	1773
EA10327	30780040	chr10	4530	ENSGALG00000041575	48424045	3	1988
EA10914	31692763	chr10	4533	ENSGALG00000010594	32389936	3	1892
EA11068	32777506	chr10	4537	ENSGALG00000009068	12635776	3	1721
EA12105	34051263	chr10	4540	ENSGALG00000008815	15421290	3	1735
EA12482	43153914	chr10	4575	ENSGALG00000015044	66318181	3	2083
EA10504	49383690	chr10	4595	ENSGALG00000010169	30367367	3	1864
EA09690	50897408	chr10	4605	ENSGALG00000009308	17599394	3	1781
EA10151	54905359	chr10	4610	ENSGALG00000042511	23428365	3	1830
EA11736	58611984	chr10	4632	ENSGALG00000016651	107177929	3	2284
EA11118	58662083	chr10	4633	ENSGALG00000016649	107134939	3	2283
EA09851	58687941	chr10	4634	ENSGALG00000016646	106966214	3	2282
EA09468	59188568	chr10	4635	ENSGALG00000016314	88246590	3	2187
EA12487	59781704	chr10	4638	ENSGALG00000016676	107541368	3	2290
EA10990	63928697	chr10	4641	ENSGALG00000016421	96191112	3	2215
EA10356	64458297	chr10	4643	ENSGALG00000016457	97859113	3	2225
EA11086	64761160	chr10	4646	ENSGALG00000016289	86843657	3	2182
EA12556	70710977	chr10	4653	ENSGALG00000011169	40770760	3	1948
EA11953	71292295	chr10	4654	ENSGALG00000008567	4309806	3	1670
EA11654	72274962	chr10	4657	ENSGALG00000009911	23186937	3	1829
EA12017	82684585	chr10	4685	ENSGALG00000016440	96486784	3	2218
EA12745	83762529	chr10	4689	ENSGALG00000016322	88359781	3	2189
EA12308	83919216	chr10	4690	ENSGALG00000015959	82647722	3	2170
EA11488	94386463	chr10	4703	ENSGALG00000013780	52717340	3	2014
EA12730	94925612	chr10	4704	ENSGALG00000016313	88184017	3	2186
EA12116	95250303	chr10	4705	ENSGALG00000014821	59052742	3	2048
EA12965	97350097	chr10	4709	ENSGALG00000009169	17013624	3	1769
EA10203	98367593	chr10	4716	ENSGALG00000040000	37863578	3	1921
EA09395	98510444	chr10	4717	ENSGALG00000010986	38100144	3	1924
EA11572	98667328	chr10	4718	ENSGALG00000008855	10164256	3	1701
EA12756	99277768	chr10	4721	ENSGALG00000027096	10338210	3	1703
EA12823	99789760	chr10	4722	ENSGALG00000013828	16619744	3	1762
EA09322	101261227	chr10	4725	ENSGALG00000008269	3236157	3	1658
EA09271	104974219	chr10	4734	ENSGALG00000008810	15443414	3	1737
EA12433	106748301	chr10	4743	ENSGALG00000016501	104194372	3	2241
EA10342	107082688	chr10	4746	ENSGALG00000009388	17861902	3	1787
EA11099	109318276	chr10	4749	ENSGALG00000010078	29492850	3	1858
EA11901	109423526	chr10	4750	ENSGALG00000020729	12693207	3	1722
EA11814	109511214	chr10	4752	ENSGALG00000009024	9136655	3	1687
EA11369	110008628	chr10	4760	ENSGALG00000009814	21899748	3	1810
EA10560	110026450	chr10	4761	ENSGALG00000010630	33876528	3	1902
EA11519	110242455	chr10	4762	ENSGALG00000010641	33961883	3	1903
EA11335	111678096	chr10	4768	ENSGALG00000008702	15552059	3	1743
EA11263	114706578	chr10	4778	ENSGALG00000019961	56867708	3	2037
EA09579	118174632	chr10	4794	ENSGALG00000016282	86815886	3	2181
EA09989	123188336	chr10	4810	ENSGALG00000010733	35325056	3	1908
EA12630	126230316	chr10	4824	ENSGALG00000009678	20854141	3	1804
EA09610	128629964	chr10	4832	ENSGALG00000037504	190027	3	1636
EA11267	36288486	chr10	4553	ENSGALG00000010575	38673416	4	2511
EA12701	36294771	chr10	4554	ENSGALG00000008652	16552917	4	2410
EA12446	46715814	chr10	4582	ENSGALG00000012222	59688408	4	2617
EA09481	56499641	chr10	4617	ENSGALG00000008389	14211407	4	2401
EA09974	97966792	chr10	4714	ENSGALG00000027908	37969284	4	2507
EA10187	106206672	chr10	4741	ENSGALG00000010402	37196424	4	2501
EA09633	49948133	chr10	4600	ENSGALG00000015024	27481208	Z	2969
EA09724	72074996	chr10	4655	ENSGALG00000033558	37348214	Z	3000
EA12472	72977512	chr10	4660	ENSGALG00000015155	36845893	Z	2998
EA12150	112936155	chr10	4770	ENSGALG00000014681	57335211	Z	3085
EA12109	113027446	chr10	4772	ENSGALG00000000218	46101520	Z	3038
EA13137	115034244	chr10	4780	ENSGALG00000026001	35630700	Z	2995
EA09104	116471520	chr10	4783	ENSGALG00000028026	16103568	Z	2893
EA12195	116870551	chr10	4784	ENSGALG00000000220	46200441	Z	3039
EA08967	117059941	chr10	4786	ENSGALG00000000234	46272435	Z	3040
EA10122	117240187	chr10	4788	ENSGALG00000004350	23183990	Z	2936
EA11586	117337814	chr10	4789	ENSGALG00000004438	22502338	Z	2932
EA08922	117428746	chr10	4791	ENSGALG00000031142	985676	Z	2811
EA09550	118589591	chr10	4795	ENSGALG00000014648	59940609	Z	3095
EA10023	119880012	chr10	4798	ENSGALG00000014863	13710190	Z	2885
EA12188	121891511	chr10	4800	ENSGALG00000012586	40048181	Z	3009
EA12864	121993719	chr10	4801	ENSGALG00000015602	63976950	Z	3107
EA09790	122043055	chr10	4802	ENSGALG00000026757	64257246	Z	3110
EA10955	123266257	chr10	4811	ENSGALG00000027140	73210018	Z	3157
EA12713	123293596	chr10	4812	ENSGALG00000008188	78994586	Z	3163
EA11830	123580394	chr10	4813	ENSGALG00000002539	73543841	Z	3160
EA11256	123748729	chr10	4814	ENSGALG00000000189	45824614	Z	3035
EA11935	124058505	chr10	4816	ENSGALG00000002430	73242977	Z	3159
EA10406	124154852	chr10	4817	ENSGALG00000002399	73221627	Z	3158
EA11038	125195034	chr10	4820	ENSGALG00000035773	4085724	Z	2825
EA12747	125354801	chr10	4823	ENSGALG00000014651	59892415	Z	3092
EA10850	2041011	chr10	4452	ENSGALG00000030580	44380668	5	3550
EA11972	3948695	chr10	4459	ENSGALG00000028839	53583813	5	3617
EA11448	4233169	chr10	4460	ENSGALG00000010572	40973188	5	3532
EA12147	4348522	chr10	4461	ENSGALG00000011565	50786849	5	3602
EA11505	8555459	chr10	4466	ENSGALG00000010783	44776754	5	3558
EA10099	9177152	chr10	4467	ENSGALG00000037632	36842654	5	3492
EA10642	9618606	chr10	4468	ENSGALG00000032713	37382222	5	3495
EA12372	17379755	chr10	4486	ENSGALG00000010576	41056607	5	3533
EA12496	17512498	chr10	4487	ENSGALG00000011330	49625614	5	3585
EA10704	19056508	chr10	4492	ENSGALG00000011904	54446629	5	3622
EA10294	19315026	chr10	4493	ENSGALG00000010581	41176115	5	3535
EA12580	21212054	chr10	4494	ENSGALG00000010157	37812677	5	3499
EA11076	28580266	chr10	4523	ENSGALG00000010027	36176185	5	3482
EA09059	30211449	chr10	4526	ENSGALG00000010622	43328325	5	3541
EA11017	30330280	chr10	4527	ENSGALG00000011921	54753622	5	3626
EA11299	30330280	chr10	4528	ENSGALG00000011917	54719162	5	3625
EA12901	30969298	chr10	4531	ENSGALG00000042105	923778	5	3213
EA12699	31620805	chr10	4532	ENSGALG00000026846	25361035	5	3403
EA09295	31912389	chr10	4534	ENSGALG00000012429	58717395	5	3676
EA11943	33106762	chr10	4538	ENSGALG00000009619	29722190	5	3448
EA12894	33314623	chr10	4539	ENSGALG00000009626	29849200	5	3449
EA11127	35588795	chr10	4549	ENSGALG00000011209	48603439	5	3578
EA13000	35877065	chr10	4550	ENSGALG00000034802	48197477	5	3574
EA12170	35968206	chr10	4551	ENSGALG00000010707	44441557	5	3551
EA13083	36415302	chr10	4556	ENSGALG00000009269	26311104	5	3414
EA12921	36526214	chr10	4558	ENSGALG00000010813	45034324	5	3561
EA10509	36527419	chr10	4559	ENSGALG00000011910	54569488	5	3623
EA09666	38532954	chr10	4564	ENSGALG00000017388	48699994	5	3580
EA11122	43648860	chr10	4576	ENSGALG00000011213	48687922	5	3579
EA10013	45306967	chr10	4581	ENSGALG00000010607	43240626	5	3539
EA12878	49290170	chr10	4594	ENSGALG00000008624	25115395	5	3402
EA10510	49552980	chr10	4596	ENSGALG00000010192	37880025	5	3501
EA10303	51093207	chr10	4606	ENSGALG00000010874	45340637	5	3564
EA12386	52530562	chr10	4607	ENSGALG00000041962	39387660	5	3522
EA11867	54514779	chr10	4608	ENSGALG00000010485	39564681	5	3527
EA12729	54621863	chr10	4609	ENSGALG00000042088	46646278	5	3570
EA11456	72100778	chr10	4656	ENSGALG00000020419	37954399	5	3503
EA10206	97579996	chr10	4710	ENSGALG00000008595	24817276	5	3399
EA09742	97582522	chr10	4711	ENSGALG00000038143	566539	5	3201
EA10680	98316383	chr10	4715	ENSGALG00000012341	58053138	5	3664
EA12707	99074040	chr10	4720	ENSGALG00000009463	28339647	5	3433
EA10361	101187735	chr10	4724	ENSGALG00000009036	25852298	5	3407
EA11711	101461809	chr10	4727	ENSGALG00000010307	38362156	5	3513
EA10359	101462013	chr10	4728	ENSGALG00000036432	1249387	5	3224
EA11591	101531626	chr10	4729	ENSGALG00000010286	38300356	5	3510
EA09918	101590163	chr10	4730	ENSGALG00000045185	1160611	5	3220
EA12673	102154448	chr10	4731	ENSGALG00000011620	51852080	5	3608
EA09421	102478919	chr10	4732	ENSGALG00000017652	27628557	5	3424
EA09864	102980793	chr10	4733	ENSGALG00000034354	38539497	5	3518
EA10606	105165025	chr10	4735	ENSGALG00000011797	53146645	5	3613
EA09747	106964717	chr10	4745	ENSGALG00000011384	49878988	5	3591
EA12840	108794397	chr10	4747	ENSGALG00000012232	57761672	5	3656
EA09777	108971490	chr10	4748	ENSGALG00000012263	57844116	5	3659
EA08951	109424111	chr10	4751	ENSGALG00000011365	49704531	5	3587
EA11019	109601363	chr10	4754	ENSGALG00000012199	56496546	5	3646
EA12217	109614163	chr10	4755	ENSGALG00000009510	29074495	5	3438
EA11371	110752623	chr10	4763	ENSGALG00000009050	25874263	5	3408
EA12311	111039907	chr10	4764	ENSGALG00000009300	26429498	5	3417
EA11147	111342070	chr10	4765	ENSGALG00000009315	26554073	5	3418
EA11270	111397466	chr10	4766	ENSGALG00000009332	26624529	5	3419
EA10287	111536556	chr10	4767	ENSGALG00000010007	36125843	5	3480
EA09524	122583278	chr10	4806	ENSGALG00000009260	26271723	5	3413
EA11500	122754054	chr10	4807	ENSGALG00000036286	48336526	5	3577
EA09232	123061541	chr10	4809	ENSGALG00000011646	51984129	5	3609
EA11729	124508156	chr10	4818	ENSGALG00000010806	44940026	5	3559
EA11155	124585341	chr10	4819	ENSGALG00000010811	45025305	5	3560
EA09490	128212790	chr10	4830	ENSGALG00000011116	46806026	5	3573
EA12636	128315548	chr10	4831	ENSGALG00000011139	48312719	5	3576
EA11714	128892877	chr10	4833	ENSGALG00000010738	44653557	5	3554
EA09886	36265844	chr10	4552	ENSGALG00000029829	10115540	6	3990
EA12648	126461818	chr10	4825	ENSGALG00000008241	24550189	6	4142
EA12953	75087280	chr10	4668	ENSGALG00000010104	20771221	8	4397
EA11818	34498016	chr10	4547	ENSGALG00000005236	8181705	9	4558
EA10049	37029093	chr10	4560	ENSGALG00000006272	16044575	9	4623
EA09758	37427285	chr10	4561	ENSGALG00000027983	15106135	9	4600
EA12994	126722117	chr10	4827	ENSGALG00000008703	16373062	9	4630
EA12021	57649664	chr10	4623	ENSGALG00000037734	8432081	10	4792
EA11432	72781440	chr10	4658	ENSGALG00000007335	18211496	10	4853
EA11150	109652407	chr10	4756	ENSGALG00000007687	18908080	10	4864
EA12006	109891343	chr10	4757	ENSGALG00000007887	19311098	10	4867
EA10347	109909208	chr10	4758	ENSGALG00000006403	12677502	10	4827
EA09706	109975670	chr10	4759	ENSGALG00000006399	12667133	10	4826
EA10552	113012897	chr10	4771	ENSGALG00000039284	3657327	10	4745
EA09805	114884059	chr10	4779	ENSGALG00000001325	2898902	10	4729
EA09488	115125917	chr10	4781	ENSGALG00000001992	2053005	10	4714
EA11306	115454326	chr10	4782	ENSGALG00000002883	3662744	10	4746
EA12980	117354469	chr10	4790	ENSGALG00000035202	1830950	10	4711
EA09753	122202394	chr10	4803	ENSGALG00000030576	20420142	10	4888
EA09435	122371192	chr10	4805	ENSGALG00000026446	2876106	10	4727
EA10365	125354177	chr10	4822	ENSGALG00000003906	6318535	10	4767
EA13053	126956894	chr10	4828	ENSGALG00000008256	20364102	10	4887
EA11244	11957323	chr10	4472	ENSGALG00000004955	5166039	12	4965
EA13003	12167150	chr10	4474	ENSGALG00000004937	4976871	12	4963
EA10476	15866696	chr10	4483	ENSGALG00000007780	16682429	12	5067
EA12710	24425386	chr10	4506	ENSGALG00000038242	2001509	12	4925
EA10341	25127522	chr10	4507	ENSGALG00000002722	2901546	12	4936
EA10037	26317349	chr10	4512	ENSGALG00000007299	13951645	12	5053
EA12700	26710162	chr10	4516	ENSGALG00000002500	2807450	12	4932
EA11810	27086305	chr10	4518	ENSGALG00000002253	2173268	12	4926
EA09529	34210971	chr10	4541	ENSGALG00000029912	11877807	12	5030
EA09416	34327008	chr10	4543	ENSGALG00000029632	10860471	12	5017
EA09031	34378572	chr10	4544	ENSGALG00000006037	10148820	12	5015
EA08977	39515267	chr10	4565	ENSGALG00000029980	11997116	12	5037
EA12044	42074453	chr10	4571	ENSGALG00000035099	18676312	12	5073
EA10986	43057449	chr10	4573	ENSGALG00000005656	9151391	12	4999
EA10781	44135740	chr10	4578	ENSGALG00000006776	11930527	12	5032
EA12079	55102045	chr10	4611	ENSGALG00000006526	11683445	12	5027
EA12459	57699051	chr10	4625	ENSGALG00000025844	2860820	12	4934
EA11618	77153489	chr10	4674	ENSGALG00000036133	11032726	12	5018
EA11954	78547961	chr10	4677	ENSGALG00000006802	11948005	12	5034
EA09668	79937057	chr10	4680	ENSGALG00000007023	12133752	12	5045
EA12413	89792410	chr10	4694	ENSGALG00000037791	15810437	12	5065
EA11396	90202558	chr10	4695	ENSGALG00000038951	1855177	12	4922
EA10072	90329238	chr10	4696	ENSGALG00000041338	1850254	12	4921
EA10498	47466565	chr10	4587	ENSGALG00000003183	2391860	11	5151
EA10088	48295722	chr10	4590	ENSGALG00000001234	623459	11	5105
EA09278	49620179	chr10	4597	ENSGALG00000005214	11336169	11	5221
EA09198	49847015	chr10	4599	ENSGALG00000030040	18561562	11	5268
EA11165	50066746	chr10	4601	ENSGALG00000034950	160632	11	5091
EA10868	50369626	chr10	4602	ENSGALG00000028363	18702200	11	5269
EA09152	50703049	chr10	4604	ENSGALG00000038957	11323707	11	5220
EA12396	56993856	chr10	4620	ENSGALG00000003084	2155239	11	5146
EA12373	74375347	chr10	4665	ENSGALG00000042647	465775	11	5099
EA12563	74399183	chr10	4666	ENSGALG00000002648	1770224	11	5134
EA10237	74643738	chr10	4667	ENSGALG00000034373	508560	11	5100
EA10377	75237765	chr10	4669	ENSGALG00000000129	18820547	11	5276
EA09338	75390084	chr10	4672	ENSGALG00000031000	18469131	11	5264
EA09233	101262788	chr10	4726	ENSGALG00000030160	522708	11	5101
EA11672	36403270	chr10	4555	ENSGALG00000036666	17843987	13	5415
EA11164	36475346	chr10	4557	ENSGALG00000004588	13844162	13	5385
EA10553	47592718	chr10	4588	ENSGALG00000029360	8116711	14	5566
EA11627	50430328	chr10	4603	ENSGALG00000009297	14178376	14	5645
EA13136	1479909	chr10	4449	ENSGALG00000006101	9629099	20	5740
EA11528	27949765	chr10	4522	ENSGALG00000035951	9974565	20	5751
EA09001	47220003	chr10	4586	ENSGALG00000006197	9935276	20	5749
EA09761	48740829	chr10	4593	ENSGALG00000033677	1530285	20	5688
EA11790	58320114	chr10	4631	ENSGALG00000006123	9695548	20	5741
EA11521	59397515	chr10	4636	ENSGALG00000045232	6844857	20	5718
EA10469	64477998	chr10	4644	ENSGALG00000027834	1212751	20	5683
EA10756	75268027	chr10	4670	ENSGALG00000003909	5101033	20	5704
EA11968	83149099	chr10	4687	ENSGALG00000007668	11682313	20	5787
EA12387	94226214	chr10	4702	ENSGALG00000007717	11976790	20	5788
EA09847	96581450	chr10	4706	ENSGALG00000038919	3661843	20	5697
EA09548	105336372	chr10	4736	ENSGALG00000006182	9807222	20	5743
EA11680	2201957	chr10	4453	ENSGALG00000007665	10312463	15	5985
EA12458	34426097	chr10	4545	ENSGALG00000001563	3389455	18	6039
EA12658	97650048	chr10	4712	ENSGALG00000007251	9957679	18	6158
EA10428	48288370	chr10	4589	ENSGALG00000044726	8190425	17	6306
EA09825	21301791	chr10	4496	ENSGALG00000038219	6305520	33	6658
EA09138	127082048	chr10	4829	ENSGALG00000031723	6644738	33	6665
EA12875	9773553	chr10	4469	ENSGALG00000040297	4771779	21	6792
EA09909	34628749	chr10	4548	ENSGALG00000035717	6542874	21	6821
EA09697	122876964	chr10	4808	ENSGALG00000036796	342189	24	6842
EA12824	88282502	chr10	4693	ENSGALG00000001310	2723179	23	6949
EA11157	92477119	chr10	4697	ENSGALG00000003936	5713960	23	6994
EA12257	46884790	chr10	4583	ENSGALG00000044213	2473735	31	7004
EA10106	2402256	chr10	4454	ENSGALG00000031175	595819	26	7015
EA12946	15234551	chr10	4477	ENSGALG00000000883	2535305	26	7052
EA09870	15269546	chr10	4478	ENSGALG00000000401	1400046	26	7034
EA09903	22997090	chr10	4502	ENSGALG00000021656	3760199	26	7064
EA10379	23620704	chr10	4504	ENSGALG00000001569	3556444	26	7063
EA11731	25843423	chr10	4510	ENSGALG00000001504	3285258	26	7059
